subject_id,variable,value
391,hobbies_over_people,5.0
392,hobbies_over_people,2.0
393,hobbies_over_people,3.0
394,hobbies_over_people,5.0
395,hobbies_over_people,3.0
396,hobbies_over_people,1.0
397,hobbies_over_people,5.0
398,hobbies_over_people,1.0
399,hobbies_over_people,4.0
400,hobbies_over_people,3.0
401,hobbies_over_people,5.0
402,hobbies_over_people,5.0
403,hobbies_over_people,4.0
404,hobbies_over_people,4.0
405,hobbies_over_people,2.0
406,hobbies_over_people,1.0
407,hobbies_over_people,4.0
408,hobbies_over_people,5.0
409,hobbies_over_people,1.0
410,hobbies_over_people,1.0
411,hobbies_over_people,1.0
412,hobbies_over_people,3.0
413,hobbies_over_people,1.0
414,hobbies_over_people,1.0
415,hobbies_over_people,3.0
416,hobbies_over_people,2.0
417,hobbies_over_people,4.0
418,hobbies_over_people,5.0
419,hobbies_over_people,1.0
420,hobbies_over_people,3.0
421,hobbies_over_people,3.0
422,hobbies_over_people,4.0
423,hobbies_over_people,5.0
424,hobbies_over_people,1.0
425,hobbies_over_people,5.0
426,hobbies_over_people,3.0
427,hobbies_over_people,2.0
428,hobbies_over_people,1.0
429,hobbies_over_people,1.0
430,hobbies_over_people,1.0
431,hobbies_over_people,5.0
432,hobbies_over_people,2.0
433,hobbies_over_people,4.0
434,hobbies_over_people,5.0
435,hobbies_over_people,4.0
436,hobbies_over_people,1.0
437,hobbies_over_people,1.0
438,hobbies_over_people,5.0
439,hobbies_over_people,4.0
440,hobbies_over_people,5.0
441,hobbies_over_people,5.0
442,hobbies_over_people,4.0
443,hobbies_over_people,3.0
444,hobbies_over_people,5.0
445,hobbies_over_people,2.0
446,hobbies_over_people,5.0
447,hobbies_over_people,5.0
448,hobbies_over_people,3.0
449,hobbies_over_people,1.0
450,hobbies_over_people,3.0
451,hobbies_over_people,1.0
452,hobbies_over_people,2.0
453,hobbies_over_people,3.0
454,hobbies_over_people,5.0
455,hobbies_over_people,5.0
456,hobbies_over_people,3.0
457,hobbies_over_people,1.0
458,hobbies_over_people,4.0
459,hobbies_over_people,2.0
460,hobbies_over_people,4.0
461,hobbies_over_people,4.0
462,hobbies_over_people,2.0
463,hobbies_over_people,4.0
464,hobbies_over_people,1.0
465,hobbies_over_people,4.0
466,hobbies_over_people,5.0
467,hobbies_over_people,3.0
468,hobbies_over_people,5.0
469,hobbies_over_people,4.0
470,hobbies_over_people,1.0
471,hobbies_over_people,3.0
472,hobbies_over_people,3.0
473,hobbies_over_people,4.0
474,hobbies_over_people,5.0
475,hobbies_over_people,3.0
476,hobbies_over_people,5.0
477,hobbies_over_people,1.0
478,hobbies_over_people,5.0
479,hobbies_over_people,4.0
480,hobbies_over_people,4.0
481,hobbies_over_people,4.0
482,hobbies_over_people,5.0
483,hobbies_over_people,2.0
484,hobbies_over_people,5.0
485,hobbies_over_people,4.0
486,hobbies_over_people,5.0
487,hobbies_over_people,1.0
488,hobbies_over_people,4.0
489,hobbies_over_people,5.0
490,hobbies_over_people,3.0
491,hobbies_over_people,4.0
492,hobbies_over_people,5.0
493,hobbies_over_people,5.0
494,hobbies_over_people,5.0
495,hobbies_over_people,5.0
496,hobbies_over_people,1.0
497,hobbies_over_people,4.0
498,hobbies_over_people,5.0
499,hobbies_over_people,1.0
500,hobbies_over_people,5.0
501,hobbies_over_people,5.0
502,hobbies_over_people,3.0
503,hobbies_over_people,5.0
504,hobbies_over_people,3.0
505,hobbies_over_people,3.0
506,hobbies_over_people,4.0
507,hobbies_over_people,3.0
508,hobbies_over_people,2.0
509,hobbies_over_people,5.0
510,hobbies_over_people,2.0
511,hobbies_over_people,3.0
512,hobbies_over_people,2.0
513,hobbies_over_people,2.0
514,hobbies_over_people,4.0
515,hobbies_over_people,5.0
516,hobbies_over_people,2.0
517,hobbies_over_people,4.0
518,hobbies_over_people,5.0
519,hobbies_over_people,5.0
520,hobbies_over_people,1.0
521,hobbies_over_people,4.0
522,hobbies_over_people,4.0
523,hobbies_over_people,1.0
524,hobbies_over_people,1.0
525,hobbies_over_people,1.0
526,hobbies_over_people,1.0
527,hobbies_over_people,5.0
528,hobbies_over_people,1.0
529,hobbies_over_people,3.0
530,hobbies_over_people,4.0
531,hobbies_over_people,5.0
532,hobbies_over_people,3.0
533,hobbies_over_people,5.0
534,hobbies_over_people,5.0
535,hobbies_over_people,1.0
536,hobbies_over_people,4.0
537,hobbies_over_people,4.0
538,hobbies_over_people,4.0
539,hobbies_over_people,1.0
540,hobbies_over_people,5.0
541,hobbies_over_people,2.0
542,hobbies_over_people,4.0
543,hobbies_over_people,1.0
544,hobbies_over_people,1.0
545,hobbies_over_people,1.0
546,hobbies_over_people,4.0
547,hobbies_over_people,2.0
548,hobbies_over_people,1.0
549,hobbies_over_people,3.0
550,hobbies_over_people,4.0
551,hobbies_over_people,3.0
552,hobbies_over_people,4.0
553,hobbies_over_people,2.0
554,hobbies_over_people,3.0
555,hobbies_over_people,5.0
556,hobbies_over_people,4.0
557,hobbies_over_people,1.0
558,hobbies_over_people,1.0
559,hobbies_over_people,4.0
560,hobbies_over_people,1.0
561,hobbies_over_people,1.0
562,hobbies_over_people,4.0
563,hobbies_over_people,5.0
564,hobbies_over_people,1.0
565,hobbies_over_people,5.0
566,hobbies_over_people,5.0
567,hobbies_over_people,4.0
568,hobbies_over_people,2.0
569,hobbies_over_people,5.0
570,hobbies_over_people,4.0
571,hobbies_over_people,1.0
572,hobbies_over_people,3.0
573,hobbies_over_people,2.0
574,hobbies_over_people,5.0
575,hobbies_over_people,4.0
576,hobbies_over_people,1.0
577,hobbies_over_people,1.0
578,hobbies_over_people,5.0
579,hobbies_over_people,2.0
580,hobbies_over_people,1.0
581,hobbies_over_people,3.0
582,hobbies_over_people,3.0
583,hobbies_over_people,5.0
584,hobbies_over_people,3.0
585,hobbies_over_people,2.0
586,hobbies_over_people,1.0
587,hobbies_over_people,3.0
588,hobbies_over_people,4.0
589,hobbies_over_people,3.0
590,hobbies_over_people,1.0
591,hobbies_over_people,1.0
592,hobbies_over_people,4.0
593,hobbies_over_people,4.0
594,hobbies_over_people,3.0
595,hobbies_over_people,1.0
596,hobbies_over_people,3.0
597,hobbies_over_people,1.0
598,hobbies_over_people,2.0
599,hobbies_over_people,5.0
600,hobbies_over_people,4.0
601,hobbies_over_people,5.0
602,hobbies_over_people,2.0
603,hobbies_over_people,2.0
604,hobbies_over_people,5.0
605,hobbies_over_people,4.0
606,hobbies_over_people,3.0
607,hobbies_over_people,1.0
608,hobbies_over_people,2.0
609,hobbies_over_people,1.0
610,hobbies_over_people,1.0
611,hobbies_over_people,5.0
612,hobbies_over_people,4.0
613,hobbies_over_people,3.0
614,hobbies_over_people,5.0
615,hobbies_over_people,5.0
616,hobbies_over_people,3.0
617,hobbies_over_people,4.0
618,hobbies_over_people,5.0
619,hobbies_over_people,5.0
620,hobbies_over_people,1.0
621,hobbies_over_people,2.0
622,hobbies_over_people,1.0
623,hobbies_over_people,5.0
624,hobbies_over_people,3.0
625,hobbies_over_people,4.0
626,hobbies_over_people,4.0
627,hobbies_over_people,1.0
628,hobbies_over_people,1.0
629,hobbies_over_people,1.0
630,hobbies_over_people,5.0
631,hobbies_over_people,1.0
632,hobbies_over_people,1.0
633,hobbies_over_people,4.0
634,hobbies_over_people,1.0
635,hobbies_over_people,1.0
636,hobbies_over_people,2.0
637,hobbies_over_people,1.0
638,hobbies_over_people,1.0
639,hobbies_over_people,3.0
640,hobbies_over_people,1.0
641,hobbies_over_people,4.0
642,hobbies_over_people,4.0
643,hobbies_over_people,4.0
644,hobbies_over_people,3.0
645,hobbies_over_people,1.0
646,hobbies_over_people,3.0
647,hobbies_over_people,4.0
648,hobbies_over_people,3.0
649,hobbies_over_people,1.0
650,hobbies_over_people,5.0
651,hobbies_over_people,3.0
652,hobbies_over_people,3.0
653,hobbies_over_people,4.0
654,hobbies_over_people,2.0
655,hobbies_over_people,1.0
656,hobbies_over_people,5.0
657,hobbies_over_people,1.0
658,hobbies_over_people,3.0
659,hobbies_over_people,5.0
660,hobbies_over_people,1.0
661,hobbies_over_people,5.0
662,hobbies_over_people,4.0
663,hobbies_over_people,4.0
664,hobbies_over_people,2.0
665,hobbies_over_people,5.0
666,hobbies_over_people,5.0
667,hobbies_over_people,1.0
668,hobbies_over_people,4.0
669,hobbies_over_people,1.0
670,hobbies_over_people,4.0
671,hobbies_over_people,4.0
672,hobbies_over_people,1.0
673,hobbies_over_people,3.0
674,hobbies_over_people,1.0
675,hobbies_over_people,4.0
676,hobbies_over_people,5.0
677,hobbies_over_people,3.0
678,hobbies_over_people,1.0
679,hobbies_over_people,4.0
680,hobbies_over_people,4.0
681,hobbies_over_people,5.0
682,hobbies_over_people,5.0
683,hobbies_over_people,3.0
684,hobbies_over_people,3.0
685,hobbies_over_people,5.0
686,hobbies_over_people,5.0
687,hobbies_over_people,3.0
688,hobbies_over_people,1.0
689,hobbies_over_people,3.0
690,hobbies_over_people,1.0
691,hobbies_over_people,2.0
692,hobbies_over_people,1.0
693,hobbies_over_people,4.0
694,hobbies_over_people,1.0
695,hobbies_over_people,2.0
696,hobbies_over_people,3.0
697,hobbies_over_people,1.0
698,hobbies_over_people,1.0
699,hobbies_over_people,4.0
700,hobbies_over_people,5.0
701,hobbies_over_people,1.0
702,hobbies_over_people,5.0
703,hobbies_over_people,4.0
704,hobbies_over_people,5.0
705,hobbies_over_people,2.0
706,hobbies_over_people,4.0
707,hobbies_over_people,5.0
708,hobbies_over_people,3.0
709,hobbies_over_people,5.0
710,hobbies_over_people,5.0
711,hobbies_over_people,1.0
712,hobbies_over_people,3.0
713,hobbies_over_people,5.0
714,hobbies_over_people,5.0
715,hobbies_over_people,1.0
716,hobbies_over_people,5.0
717,hobbies_over_people,5.0
718,hobbies_over_people,5.0
719,hobbies_over_people,5.0
720,hobbies_over_people,3.0
721,hobbies_over_people,2.0
722,hobbies_over_people,3.0
723,hobbies_over_people,3.0
724,hobbies_over_people,5.0
725,hobbies_over_people,1.0
726,hobbies_over_people,4.0
727,hobbies_over_people,2.0
728,hobbies_over_people,5.0
729,hobbies_over_people,4.0
730,hobbies_over_people,4.0
731,hobbies_over_people,1.0
732,hobbies_over_people,1.0
733,hobbies_over_people,3.0
734,hobbies_over_people,4.0
735,hobbies_over_people,5.0
736,hobbies_over_people,5.0
737,hobbies_over_people,3.0
738,hobbies_over_people,1.0
739,hobbies_over_people,2.0
740,hobbies_over_people,3.0
741,hobbies_over_people,3.0
742,hobbies_over_people,1.0
743,hobbies_over_people,4.0
744,hobbies_over_people,2.0
745,hobbies_over_people,3.0
746,hobbies_over_people,1.0
747,hobbies_over_people,3.0
748,hobbies_over_people,3.0
749,hobbies_over_people,5.0
750,hobbies_over_people,5.0
751,hobbies_over_people,5.0
752,hobbies_over_people,1.0
753,hobbies_over_people,4.0
754,hobbies_over_people,2.0
755,hobbies_over_people,3.0
756,hobbies_over_people,1.0
757,hobbies_over_people,1.0
758,hobbies_over_people,1.0
759,hobbies_over_people,2.0
760,hobbies_over_people,5.0
761,hobbies_over_people,4.0
762,hobbies_over_people,1.0
763,hobbies_over_people,4.0
764,hobbies_over_people,1.0
765,hobbies_over_people,4.0
766,hobbies_over_people,3.0
767,hobbies_over_people,5.0
768,hobbies_over_people,1.0
769,hobbies_over_people,5.0
770,hobbies_over_people,1.0
771,hobbies_over_people,2.0
772,hobbies_over_people,5.0
773,hobbies_over_people,4.0
774,hobbies_over_people,4.0
775,hobbies_over_people,5.0
776,hobbies_over_people,5.0
777,hobbies_over_people,5.0
778,hobbies_over_people,1.0
779,hobbies_over_people,3.0
780,hobbies_over_people,2.0
781,hobbies_over_people,1.0
782,hobbies_over_people,5.0
783,hobbies_over_people,1.0
784,hobbies_over_people,3.0
785,hobbies_over_people,5.0
786,hobbies_over_people,4.0
787,hobbies_over_people,4.0
788,hobbies_over_people,1.0
789,hobbies_over_people,5.0
790,hobbies_over_people,4.0
791,hobbies_over_people,2.0
792,hobbies_over_people,2.0
793,hobbies_over_people,3.0
794,hobbies_over_people,5.0
795,hobbies_over_people,5.0
796,hobbies_over_people,4.0
797,hobbies_over_people,4.0
798,hobbies_over_people,1.0
799,hobbies_over_people,3.0
800,hobbies_over_people,1.0
801,hobbies_over_people,1.0
802,hobbies_over_people,5.0
803,hobbies_over_people,5.0
804,hobbies_over_people,1.0
805,hobbies_over_people,5.0
806,hobbies_over_people,1.0
807,hobbies_over_people,5.0
808,hobbies_over_people,5.0
809,hobbies_over_people,4.0
810,hobbies_over_people,3.0
811,hobbies_over_people,1.0
812,hobbies_over_people,3.0
813,hobbies_over_people,5.0
814,hobbies_over_people,1.0
815,hobbies_over_people,1.0
816,hobbies_over_people,1.0
817,hobbies_over_people,2.0
818,hobbies_over_people,1.0
819,hobbies_over_people,1.0
820,hobbies_over_people,1.0
821,hobbies_over_people,5.0
822,hobbies_over_people,2.0
823,hobbies_over_people,5.0
824,hobbies_over_people,4.0
825,hobbies_over_people,2.0
826,hobbies_over_people,3.0
827,hobbies_over_people,5.0
828,hobbies_over_people,5.0
829,hobbies_over_people,1.0
830,hobbies_over_people,1.0
831,hobbies_over_people,4.0
832,hobbies_over_people,4.0
833,hobbies_over_people,1.0
834,hobbies_over_people,4.0
835,hobbies_over_people,4.0
836,hobbies_over_people,2.0
837,hobbies_over_people,4.0
838,hobbies_over_people,3.0
839,hobbies_over_people,4.0
840,hobbies_over_people,5.0
841,hobbies_over_people,4.0
842,hobbies_over_people,4.0
843,hobbies_over_people,1.0
844,hobbies_over_people,4.0
845,hobbies_over_people,5.0
846,hobbies_over_people,4.0
847,hobbies_over_people,1.0
848,hobbies_over_people,1.0
849,hobbies_over_people,2.0
850,hobbies_over_people,5.0
851,hobbies_over_people,5.0
852,hobbies_over_people,5.0
853,hobbies_over_people,4.0
854,hobbies_over_people,1.0
855,hobbies_over_people,1.0
856,hobbies_over_people,1.0
857,hobbies_over_people,3.0
858,hobbies_over_people,3.0
859,hobbies_over_people,5.0
860,hobbies_over_people,1.0
861,hobbies_over_people,2.0
862,hobbies_over_people,3.0
863,hobbies_over_people,5.0
864,hobbies_over_people,5.0
865,hobbies_over_people,1.0
866,hobbies_over_people,2.0
867,hobbies_over_people,4.0
868,hobbies_over_people,1.0
869,hobbies_over_people,4.0
870,hobbies_over_people,5.0
871,hobbies_over_people,2.0
872,hobbies_over_people,5.0
873,hobbies_over_people,1.0
874,hobbies_over_people,1.0
875,hobbies_over_people,4.0
876,hobbies_over_people,4.0
877,hobbies_over_people,4.0
878,hobbies_over_people,3.0
879,hobbies_over_people,2.0
880,hobbies_over_people,5.0
881,hobbies_over_people,3.0
882,hobbies_over_people,5.0
883,hobbies_over_people,5.0
884,hobbies_over_people,5.0
885,hobbies_over_people,4.0
886,hobbies_over_people,1.0
887,hobbies_over_people,3.0
888,hobbies_over_people,1.0
889,hobbies_over_people,4.0
890,hobbies_over_people,4.0
891,hobbies_over_people,2.0
892,hobbies_over_people,1.0
893,hobbies_over_people,3.0
894,hobbies_over_people,5.0
895,hobbies_over_people,2.0
896,hobbies_over_people,4.0
897,hobbies_over_people,4.0
898,hobbies_over_people,2.0
899,hobbies_over_people,2.0
900,hobbies_over_people,1.0
901,hobbies_over_people,5.0
902,hobbies_over_people,5.0
903,hobbies_over_people,1.0
904,hobbies_over_people,1.0
905,hobbies_over_people,5.0
906,hobbies_over_people,1.0
907,hobbies_over_people,5.0
908,hobbies_over_people,3.0
909,hobbies_over_people,3.0
910,hobbies_over_people,5.0
911,hobbies_over_people,5.0
912,hobbies_over_people,5.0
913,hobbies_over_people,5.0
914,hobbies_over_people,1.0
915,hobbies_over_people,1.0
916,hobbies_over_people,5.0
917,hobbies_over_people,2.0
918,hobbies_over_people,5.0
919,hobbies_over_people,1.0
920,hobbies_over_people,4.0
921,hobbies_over_people,4.0
922,hobbies_over_people,1.0
923,hobbies_over_people,3.0
924,hobbies_over_people,1.0
925,hobbies_over_people,5.0
926,hobbies_over_people,4.0
927,hobbies_over_people,5.0
928,hobbies_over_people,5.0
929,hobbies_over_people,5.0
930,hobbies_over_people,3.0
931,hobbies_over_people,2.0
932,hobbies_over_people,4.0
933,hobbies_over_people,5.0
934,hobbies_over_people,5.0
935,hobbies_over_people,4.0
936,hobbies_over_people,5.0
937,hobbies_over_people,1.0
938,hobbies_over_people,5.0
939,hobbies_over_people,1.0
940,hobbies_over_people,4.0
941,hobbies_over_people,1.0
942,hobbies_over_people,1.0
943,hobbies_over_people,5.0
944,hobbies_over_people,3.0
945,hobbies_over_people,3.0
946,hobbies_over_people,5.0
947,hobbies_over_people,5.0
948,hobbies_over_people,5.0
949,hobbies_over_people,5.0
950,hobbies_over_people,5.0
951,hobbies_over_people,4.0
952,hobbies_over_people,1.0
953,hobbies_over_people,5.0
954,hobbies_over_people,1.0
955,hobbies_over_people,2.0
956,hobbies_over_people,3.0
957,hobbies_over_people,2.0
958,hobbies_over_people,4.0
959,hobbies_over_people,5.0
960,hobbies_over_people,2.0
961,hobbies_over_people,4.0
962,hobbies_over_people,4.0
963,hobbies_over_people,1.0
964,hobbies_over_people,3.0
965,hobbies_over_people,5.0
966,hobbies_over_people,5.0
967,hobbies_over_people,4.0
968,hobbies_over_people,3.0
969,hobbies_over_people,4.0
970,hobbies_over_people,2.0
971,hobbies_over_people,3.0
972,hobbies_over_people,5.0
973,hobbies_over_people,2.0
974,hobbies_over_people,5.0
975,hobbies_over_people,1.0
976,hobbies_over_people,3.0
977,hobbies_over_people,4.0
978,hobbies_over_people,3.0
979,hobbies_over_people,5.0
980,hobbies_over_people,5.0
981,hobbies_over_people,5.0
982,hobbies_over_people,2.0
983,hobbies_over_people,4.0
984,hobbies_over_people,4.0
985,hobbies_over_people,2.0
986,hobbies_over_people,1.0
987,hobbies_over_people,3.0
988,hobbies_over_people,5.0
989,hobbies_over_people,2.0
