race_white,race_nerdy,race_native_american,writing_novel,read_tech_reports,online_over_inperson,introspective,hobbies_over_people,books_over_parties,bookish,libraries_over_publicspace,race_native_austrailian,like_hard_material,race_hispanic,diagnosed_autistic,play_many_videogames,race_arab,race_asian,interested_science,playes_rpgs,in_advanced_classes,collect_books,intelligence_over_appearance,watch_science_shows,academic_over_social,like_science_fiction,like_dry_topics,race_black,calm,disorganized,extraverted,dependable,critical,opennness,anxious,sympathetic,reserved,conventional,was_odd_child,prefer_fictional_people,enjoy_learning,excited_about_research,strange_person,like_superheroes,socially_awkward,subject_id
1.0,0.0,1.0,1.0,4.0,4.0,2.0,1.0,4.0,5.0,2.0,0.0,5.0,0.0,2.0,1.0,0.0,0.0,3.0,4.0,3.0,4.0,3.0,4.0,4.0,5.0,4.0,0.0,6.0,1.0,3.0,6.0,1.0,7.0,2.0,7.0,6.0,1.0,4.0,5.0,4.0,5.0,4.0,1.0,5.0,355
1.0,0.0,0.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,0.0,5.0,0.0,2.0,5.0,1.0,0.0,5.0,5.0,1.0,5.0,5.0,1.0,5.0,5.0,5.0,0.0,7.0,7.0,6.0,3.0,5.0,7.0,7.0,4.0,7.0,4.0,5.0,3.0,5.0,5.0,3.0,5.0,5.0,356
1.0,0.0,0.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,5.0,0.0,2.0,5.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,2.0,6.0,1.0,3.0,3.0,7.0,5.0,3.0,7.0,1.0,5.0,2.0,5.0,5.0,5.0,5.0,5.0,357
0.0,0.0,0.0,1.0,3.0,3.0,1.0,1.0,4.0,3.0,1.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,4.0,4.0,1.0,3.0,5.0,1.0,1.0,2.0,1.0,0.0,4.0,5.0,2.0,3.0,4.0,6.0,5.0,6.0,5.0,3.0,1.0,4.0,1.0,3.0,1.0,1.0,1.0,358
0.0,0.0,0.0,2.0,4.0,4.0,4.0,3.0,4.0,3.0,4.0,0.0,1.0,0.0,2.0,2.0,0.0,1.0,4.0,4.0,5.0,3.0,4.0,4.0,2.0,2.0,2.0,0.0,4.0,5.0,5.0,3.0,3.0,6.0,4.0,4.0,4.0,2.0,3.0,1.0,2.0,3.0,4.0,3.0,3.0,359
0.0,0.0,0.0,3.0,5.0,5.0,5.0,1.0,5.0,5.0,2.0,0.0,3.0,0.0,2.0,1.0,0.0,1.0,3.0,4.0,4.0,3.0,1.0,3.0,4.0,3.0,5.0,0.0,5.0,5.0,2.0,3.0,4.0,5.0,4.0,6.0,6.0,4.0,1.0,2.0,5.0,5.0,4.0,1.0,3.0,360
1.0,0.0,0.0,1.0,2.0,5.0,5.0,4.0,3.0,4.0,2.0,0.0,2.0,0.0,2.0,5.0,0.0,0.0,4.0,5.0,4.0,1.0,3.0,4.0,3.0,2.0,4.0,0.0,2.0,6.0,2.0,1.0,6.0,1.0,7.0,3.0,7.0,6.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,361
0.0,0.0,0.0,5.0,4.0,5.0,3.0,3.0,4.0,4.0,5.0,0.0,5.0,0.0,2.0,3.0,0.0,1.0,5.0,5.0,5.0,5.0,3.0,5.0,2.0,5.0,5.0,0.0,7.0,5.0,1.0,5.0,4.0,6.0,7.0,5.0,7.0,5.0,5.0,4.0,4.0,4.0,5.0,3.0,4.0,362
1.0,0.0,0.0,5.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,0.0,4.0,0.0,1.0,4.0,0.0,0.0,5.0,5.0,4.0,4.0,5.0,4.0,2.0,3.0,4.0,0.0,2.0,1.0,3.0,3.0,3.0,2.0,6.0,3.0,5.0,2.0,4.0,3.0,1.0,4.0,5.0,4.0,4.0,363
1.0,0.0,0.0,3.0,5.0,5.0,5.0,5.0,5.0,4.0,1.0,0.0,3.0,1.0,2.0,3.0,0.0,0.0,5.0,5.0,0.0,4.0,5.0,4.0,4.0,4.0,5.0,0.0,2.0,1.0,3.0,6.0,5.0,7.0,6.0,5.0,6.0,3.0,5.0,1.0,1.0,1.0,5.0,4.0,5.0,364
1.0,0.0,0.0,3.0,4.0,5.0,3.0,5.0,3.0,5.0,5.0,0.0,5.0,0.0,1.0,5.0,0.0,0.0,4.0,5.0,5.0,5.0,4.0,5.0,5.0,4.0,4.0,0.0,5.0,1.0,2.0,7.0,1.0,3.0,5.0,6.0,7.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,365
0.0,0.0,0.0,3.0,5.0,4.0,5.0,2.0,3.0,3.0,5.0,0.0,5.0,1.0,2.0,3.0,0.0,0.0,4.0,5.0,5.0,3.0,2.0,5.0,4.0,3.0,1.0,0.0,3.0,5.0,1.0,3.0,4.0,5.0,6.0,4.0,7.0,7.0,5.0,1.0,2.0,3.0,3.0,5.0,3.0,366
1.0,0.0,0.0,4.0,4.0,2.0,2.0,2.0,2.0,3.0,4.0,1.0,5.0,0.0,2.0,2.0,0.0,0.0,3.0,3.0,5.0,3.0,3.0,5.0,4.0,4.0,4.0,0.0,6.0,2.0,6.0,5.0,5.0,5.0,3.0,6.0,3.0,3.0,2.0,4.0,2.0,5.0,4.0,4.0,4.0,367
1.0,0.0,0.0,4.0,5.0,4.0,4.0,1.0,3.0,5.0,5.0,0.0,5.0,0.0,2.0,1.0,0.0,0.0,4.0,4.0,5.0,5.0,5.0,5.0,4.0,2.0,5.0,0.0,6.0,3.0,2.0,3.0,1.0,6.0,6.0,7.0,6.0,2.0,4.0,1.0,1.0,4.0,4.0,2.0,4.0,368
0.0,0.0,0.0,3.0,3.0,4.0,4.0,5.0,4.0,2.0,3.0,0.0,4.0,0.0,2.0,3.0,0.0,1.0,4.0,5.0,3.0,1.0,4.0,3.0,4.0,4.0,4.0,0.0,2.0,6.0,4.0,1.0,4.0,2.0,6.0,5.0,6.0,4.0,4.0,3.0,4.0,4.0,4.0,1.0,2.0,369
1.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,4.0,1.0,2.0,0.0,4.0,0.0,2.0,5.0,0.0,0.0,1.0,4.0,2.0,2.0,2.0,4.0,4.0,4.0,1.0,0.0,7.0,2.0,3.0,6.0,5.0,3.0,1.0,4.0,5.0,7.0,1.0,2.0,1.0,4.0,2.0,2.0,2.0,370
0.0,0.0,0.0,3.0,4.0,5.0,5.0,5.0,4.0,5.0,5.0,0.0,5.0,0.0,2.0,4.0,0.0,1.0,3.0,5.0,4.0,4.0,3.0,5.0,3.0,4.0,5.0,0.0,7.0,6.0,2.0,1.0,5.0,5.0,4.0,3.0,7.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,371
1.0,0.0,0.0,4.0,4.0,5.0,4.0,3.0,5.0,3.0,2.0,0.0,5.0,0.0,2.0,2.0,0.0,0.0,4.0,5.0,4.0,3.0,2.0,5.0,4.0,5.0,5.0,0.0,3.0,3.0,3.0,5.0,3.0,7.0,3.0,6.0,7.0,1.0,4.0,2.0,3.0,5.0,5.0,4.0,3.0,372
1.0,0.0,0.0,5.0,2.0,2.0,3.0,4.0,4.0,3.0,3.0,0.0,3.0,0.0,2.0,1.0,0.0,0.0,4.0,5.0,4.0,1.0,4.0,2.0,1.0,1.0,4.0,0.0,2.0,3.0,2.0,1.0,5.0,3.0,3.0,5.0,4.0,4.0,2.0,1.0,1.0,5.0,1.0,2.0,1.0,373
0.0,0.0,0.0,2.0,5.0,4.0,2.0,4.0,4.0,2.0,2.0,0.0,5.0,0.0,2.0,2.0,0.0,1.0,5.0,5.0,3.0,3.0,5.0,4.0,3.0,4.0,5.0,0.0,5.0,7.0,5.0,5.0,4.0,7.0,6.0,5.0,4.0,1.0,4.0,2.0,2.0,2.0,4.0,3.0,5.0,374
1.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,4.0,3.0,5.0,0.0,4.0,0.0,2.0,2.0,0.0,0.0,3.0,3.0,4.0,5.0,5.0,4.0,2.0,5.0,4.0,0.0,6.0,7.0,6.0,5.0,4.0,7.0,3.0,6.0,3.0,1.0,3.0,5.0,1.0,3.0,5.0,4.0,5.0,375
1.0,0.0,0.0,1.0,3.0,4.0,2.0,3.0,3.0,1.0,4.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,2.0,4.0,1.0,1.0,3.0,4.0,1.0,1.0,1.0,0.0,3.0,5.0,1.0,3.0,5.0,4.0,7.0,5.0,6.0,5.0,4.0,1.0,1.0,1.0,4.0,1.0,1.0,376
1.0,0.0,0.0,4.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,0.0,5.0,0.0,2.0,4.0,0.0,0.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,0.0,5.0,6.0,1.0,5.0,5.0,7.0,3.0,5.0,7.0,1.0,5.0,1.0,1.0,5.0,5.0,2.0,5.0,377
1.0,0.0,0.0,1.0,2.0,2.0,3.0,1.0,4.0,4.0,4.0,0.0,4.0,0.0,2.0,5.0,0.0,0.0,4.0,4.0,3.0,4.0,3.0,4.0,3.0,2.0,4.0,0.0,1.0,5.0,2.0,6.0,2.0,5.0,7.0,6.0,6.0,3.0,2.0,1.0,1.0,2.0,4.0,4.0,4.0,378
0.0,1.0,0.0,2.0,5.0,5.0,5.0,3.0,5.0,5.0,5.0,0.0,5.0,0.0,2.0,5.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,2.0,3.0,1.0,5.0,5.0,6.0,7.0,5.0,5.0,2.0,5.0,1.0,5.0,5.0,5.0,1.0,5.0,379
1.0,0.0,0.0,2.0,5.0,5.0,5.0,4.0,3.0,5.0,2.0,0.0,2.0,1.0,2.0,5.0,0.0,0.0,5.0,5.0,5.0,5.0,3.0,3.0,5.0,5.0,5.0,0.0,3.0,2.0,1.0,4.0,3.0,4.0,6.0,4.0,5.0,3.0,4.0,2.0,3.0,5.0,3.0,3.0,4.0,380
1.0,0.0,0.0,3.0,4.0,5.0,5.0,4.0,3.0,5.0,5.0,0.0,2.0,0.0,2.0,4.0,0.0,0.0,5.0,5.0,4.0,4.0,5.0,5.0,4.0,4.0,5.0,0.0,5.0,3.0,1.0,6.0,5.0,4.0,7.0,1.0,7.0,2.0,4.0,1.0,3.0,3.0,5.0,5.0,5.0,381
1.0,0.0,0.0,2.0,5.0,3.0,4.0,2.0,3.0,2.0,1.0,0.0,5.0,0.0,2.0,5.0,0.0,0.0,4.0,2.0,2.0,2.0,3.0,3.0,2.0,4.0,4.0,0.0,7.0,5.0,6.0,6.0,4.0,6.0,3.0,7.0,4.0,2.0,4.0,1.0,1.0,1.0,3.0,1.0,2.0,382
0.0,0.0,0.0,2.0,5.0,2.0,1.0,1.0,5.0,5.0,3.0,0.0,5.0,0.0,2.0,2.0,0.0,1.0,4.0,5.0,5.0,1.0,1.0,5.0,1.0,5.0,5.0,0.0,6.0,6.0,5.0,7.0,6.0,7.0,1.0,3.0,1.0,1.0,5.0,5.0,2.0,5.0,5.0,1.0,2.0,383
1.0,0.0,0.0,2.0,4.0,4.0,4.0,1.0,4.0,5.0,4.0,0.0,3.0,0.0,2.0,1.0,0.0,0.0,4.0,4.0,5.0,4.0,3.0,4.0,4.0,3.0,2.0,0.0,5.0,2.0,1.0,6.0,1.0,5.0,3.0,4.0,7.0,6.0,4.0,1.0,1.0,5.0,4.0,3.0,4.0,384
1.0,0.0,0.0,2.0,5.0,4.0,4.0,5.0,5.0,3.0,2.0,0.0,1.0,0.0,2.0,5.0,0.0,0.0,4.0,5.0,4.0,2.0,4.0,4.0,5.0,3.0,4.0,0.0,6.0,5.0,1.0,5.0,5.0,6.0,6.0,6.0,7.0,2.0,5.0,4.0,2.0,5.0,4.0,4.0,4.0,385
1.0,0.0,0.0,1.0,3.0,4.0,5.0,3.0,3.0,5.0,5.0,0.0,5.0,0.0,2.0,3.0,0.0,0.0,5.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0,5.0,0.0,3.0,3.0,2.0,4.0,3.0,4.0,4.0,1.0,6.0,2.0,4.0,5.0,3.0,5.0,5.0,4.0,5.0,386
1.0,0.0,0.0,2.0,3.0,4.0,2.0,1.0,4.0,4.0,5.0,0.0,5.0,0.0,2.0,1.0,0.0,0.0,2.0,3.0,5.0,5.0,2.0,5.0,4.0,5.0,2.0,0.0,3.0,3.0,3.0,3.0,5.0,6.0,4.0,6.0,5.0,1.0,3.0,5.0,2.0,5.0,5.0,4.0,5.0,387
1.0,0.0,1.0,2.0,5.0,5.0,1.0,3.0,5.0,4.0,4.0,0.0,5.0,0.0,2.0,3.0,0.0,0.0,0.0,4.0,5.0,2.0,5.0,5.0,5.0,3.0,4.0,0.0,5.0,5.0,3.0,3.0,2.0,7.0,6.0,7.0,5.0,1.0,4.0,4.0,4.0,5.0,5.0,1.0,2.0,388
1.0,0.0,0.0,4.0,4.0,3.0,4.0,3.0,3.0,5.0,3.0,0.0,4.0,0.0,2.0,4.0,0.0,0.0,4.0,5.0,4.0,2.0,4.0,5.0,4.0,3.0,2.0,0.0,2.0,5.0,2.0,4.0,5.0,5.0,7.0,6.0,6.0,2.0,4.0,4.0,3.0,5.0,4.0,3.0,3.0,389
1.0,0.0,0.0,4.0,1.0,4.0,5.0,2.0,2.0,2.0,2.0,0.0,3.0,0.0,2.0,4.0,0.0,0.0,4.0,4.0,4.0,3.0,4.0,2.0,3.0,3.0,5.0,0.0,4.0,3.0,5.0,6.0,6.0,6.0,4.0,5.0,3.0,6.0,3.0,1.0,1.0,3.0,3.0,2.0,3.0,390
1.0,0.0,0.0,3.0,5.0,2.0,1.0,5.0,5.0,3.0,4.0,0.0,5.0,0.0,2.0,1.0,0.0,0.0,4.0,4.0,4.0,5.0,3.0,5.0,5.0,5.0,4.0,0.0,6.0,5.0,6.0,3.0,2.0,6.0,3.0,7.0,4.0,2.0,4.0,2.0,1.0,5.0,5.0,4.0,4.0,391
1.0,0.0,0.0,5.0,4.0,5.0,4.0,2.0,4.0,5.0,5.0,0.0,5.0,0.0,2.0,2.0,0.0,0.0,4.0,5.0,5.0,3.0,4.0,4.0,2.0,4.0,5.0,0.0,5.0,6.0,2.0,6.0,4.0,6.0,7.0,5.0,6.0,2.0,3.0,4.0,2.0,4.0,3.0,2.0,4.0,392
1.0,0.0,0.0,2.0,4.0,4.0,5.0,3.0,5.0,3.0,4.0,0.0,4.0,0.0,1.0,1.0,0.0,0.0,5.0,4.0,4.0,5.0,5.0,4.0,4.0,4.0,3.0,0.0,1.0,5.0,1.0,7.0,5.0,7.0,7.0,5.0,6.0,7.0,3.0,2.0,4.0,4.0,5.0,4.0,5.0,393
1.0,0.0,0.0,4.0,4.0,5.0,4.0,5.0,5.0,4.0,4.0,0.0,5.0,0.0,1.0,5.0,0.0,0.0,5.0,5.0,5.0,4.0,5.0,5.0,4.0,5.0,5.0,0.0,2.0,7.0,2.0,1.0,5.0,6.0,7.0,6.0,6.0,1.0,4.0,5.0,1.0,5.0,5.0,2.0,5.0,394
1.0,1.0,0.0,4.0,2.0,4.0,4.0,3.0,4.0,4.0,4.0,0.0,4.0,0.0,2.0,2.0,0.0,1.0,3.0,4.0,5.0,3.0,3.0,5.0,4.0,4.0,3.0,0.0,4.0,6.0,5.0,4.0,6.0,6.0,5.0,3.0,7.0,5.0,3.0,2.0,3.0,4.0,2.0,3.0,3.0,395
1.0,0.0,0.0,1.0,4.0,4.0,4.0,1.0,5.0,5.0,4.0,0.0,5.0,0.0,2.0,1.0,0.0,0.0,4.0,5.0,4.0,2.0,1.0,4.0,5.0,5.0,4.0,0.0,3.0,4.0,3.0,4.0,6.0,6.0,6.0,5.0,6.0,4.0,3.0,3.0,4.0,5.0,3.0,1.0,4.0,396
0.0,0.0,0.0,3.0,4.0,4.0,5.0,5.0,3.0,4.0,2.0,0.0,4.0,0.0,2.0,3.0,0.0,1.0,5.0,4.0,4.0,4.0,4.0,3.0,5.0,2.0,5.0,0.0,3.0,5.0,2.0,4.0,5.0,5.0,6.0,6.0,7.0,4.0,4.0,4.0,2.0,5.0,3.0,3.0,4.0,397
1.0,0.0,0.0,1.0,3.0,1.0,1.0,1.0,5.0,5.0,5.0,0.0,5.0,0.0,2.0,1.0,0.0,0.0,1.0,5.0,5.0,4.0,3.0,5.0,5.0,5.0,3.0,0.0,6.0,5.0,1.0,7.0,1.0,4.0,5.0,7.0,7.0,4.0,3.0,4.0,4.0,4.0,3.0,3.0,5.0,398
1.0,0.0,0.0,2.0,3.0,5.0,5.0,4.0,4.0,5.0,4.0,0.0,5.0,0.0,2.0,5.0,0.0,0.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,0.0,4.0,5.0,1.0,4.0,3.0,3.0,6.0,6.0,7.0,4.0,4.0,4.0,2.0,4.0,4.0,3.0,5.0,399
1.0,1.0,0.0,4.0,3.0,3.0,3.0,3.0,5.0,3.0,5.0,0.0,5.0,1.0,2.0,3.0,0.0,0.0,5.0,3.0,5.0,4.0,5.0,5.0,3.0,5.0,4.0,0.0,7.0,2.0,3.0,4.0,5.0,6.0,2.0,5.0,6.0,2.0,4.0,3.0,3.0,5.0,4.0,4.0,5.0,400
1.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,0.0,5.0,0.0,2.0,5.0,0.0,0.0,4.0,5.0,5.0,2.0,3.0,3.0,5.0,3.0,5.0,0.0,3.0,3.0,5.0,4.0,5.0,6.0,5.0,7.0,5.0,1.0,4.0,4.0,3.0,5.0,5.0,1.0,4.0,401
1.0,0.0,0.0,3.0,4.0,3.0,2.0,5.0,4.0,3.0,5.0,0.0,5.0,0.0,2.0,4.0,0.0,0.0,4.0,4.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,0.0,6.0,4.0,3.0,4.0,2.0,6.0,5.0,7.0,5.0,1.0,2.0,4.0,1.0,2.0,5.0,3.0,5.0,402
1.0,0.0,0.0,2.0,3.0,5.0,5.0,4.0,5.0,4.0,4.0,0.0,4.0,0.0,2.0,1.0,0.0,0.0,3.0,4.0,5.0,4.0,5.0,4.0,2.0,5.0,2.0,0.0,1.0,6.0,3.0,4.0,3.0,6.0,6.0,6.0,7.0,2.0,4.0,5.0,5.0,5.0,4.0,2.0,5.0,403
0.0,0.0,0.0,5.0,4.0,3.0,4.0,4.0,3.0,4.0,4.0,0.0,4.0,0.0,2.0,2.0,0.0,1.0,4.0,4.0,5.0,3.0,4.0,5.0,5.0,3.0,3.0,0.0,6.0,2.0,5.0,4.0,2.0,6.0,3.0,5.0,5.0,3.0,3.0,4.0,2.0,5.0,4.0,4.0,5.0,404
1.0,0.0,0.0,4.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,0.0,5.0,0.0,2.0,4.0,0.0,0.0,2.0,3.0,5.0,3.0,1.0,3.0,5.0,3.0,4.0,0.0,3.0,5.0,6.0,5.0,1.0,7.0,3.0,7.0,5.0,1.0,3.0,5.0,2.0,5.0,4.0,1.0,4.0,405
0.0,0.0,0.0,4.0,5.0,4.0,3.0,1.0,3.0,4.0,3.0,0.0,5.0,0.0,2.0,3.0,0.0,0.0,3.0,4.0,4.0,5.0,3.0,5.0,4.0,4.0,5.0,1.0,4.0,3.0,2.0,1.0,6.0,6.0,1.0,4.0,7.0,1.0,4.0,4.0,5.0,5.0,4.0,4.0,4.0,406
0.0,0.0,0.0,2.0,5.0,5.0,1.0,4.0,5.0,3.0,2.0,0.0,5.0,0.0,2.0,1.0,0.0,1.0,4.0,5.0,3.0,4.0,2.0,4.0,4.0,5.0,5.0,0.0,6.0,2.0,3.0,7.0,6.0,7.0,6.0,3.0,7.0,3.0,5.0,5.0,2.0,5.0,5.0,2.0,4.0,407
1.0,0.0,0.0,3.0,4.0,3.0,5.0,5.0,4.0,2.0,5.0,0.0,4.0,0.0,2.0,5.0,0.0,0.0,3.0,5.0,3.0,5.0,4.0,5.0,3.0,4.0,4.0,0.0,2.0,6.0,2.0,2.0,7.0,7.0,7.0,6.0,6.0,5.0,3.0,3.0,1.0,3.0,5.0,5.0,5.0,408
0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,0.0,4.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,2.0,4.0,1.0,4.0,1.0,3.0,1.0,1.0,6.0,1.0,6.0,7.0,5.0,6.0,2.0,6.0,6.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,409
1.0,0.0,0.0,3.0,3.0,4.0,3.0,1.0,2.0,5.0,2.0,0.0,5.0,0.0,2.0,1.0,0.0,0.0,5.0,5.0,2.0,5.0,4.0,1.0,4.0,5.0,5.0,0.0,1.0,7.0,6.0,7.0,2.0,6.0,7.0,7.0,4.0,2.0,5.0,5.0,2.0,5.0,5.0,1.0,5.0,410
1.0,0.0,0.0,1.0,4.0,3.0,4.0,1.0,5.0,4.0,4.0,0.0,4.0,0.0,2.0,3.0,0.0,0.0,3.0,3.0,4.0,4.0,3.0,5.0,4.0,4.0,4.0,0.0,6.0,2.0,3.0,6.0,7.0,7.0,2.0,1.0,6.0,1.0,4.0,2.0,2.0,4.0,5.0,3.0,4.0,411
0.0,0.0,0.0,3.0,4.0,3.0,4.0,3.0,5.0,5.0,5.0,0.0,5.0,1.0,2.0,5.0,0.0,0.0,4.0,4.0,5.0,5.0,5.0,5.0,4.0,5.0,3.0,1.0,6.0,4.0,5.0,6.0,5.0,6.0,2.0,5.0,5.0,1.0,4.0,2.0,2.0,5.0,5.0,4.0,4.0,412
1.0,0.0,0.0,4.0,3.0,4.0,2.0,1.0,5.0,5.0,1.0,0.0,4.0,0.0,2.0,2.0,0.0,0.0,3.0,5.0,5.0,4.0,4.0,3.0,4.0,3.0,4.0,0.0,2.0,6.0,2.0,1.0,2.0,6.0,7.0,5.0,6.0,1.0,4.0,5.0,5.0,5.0,4.0,2.0,4.0,413
1.0,0.0,0.0,5.0,3.0,4.0,4.0,1.0,3.0,2.0,4.0,0.0,3.0,1.0,0.0,4.0,0.0,0.0,5.0,5.0,5.0,4.0,5.0,3.0,3.0,5.0,4.0,0.0,2.0,7.0,2.0,4.0,6.0,5.0,7.0,5.0,3.0,1.0,2.0,2.0,2.0,4.0,3.0,4.0,3.0,414
1.0,0.0,0.0,3.0,2.0,4.0,2.0,3.0,3.0,5.0,4.0,0.0,5.0,0.0,2.0,4.0,0.0,0.0,4.0,5.0,5.0,4.0,3.0,5.0,2.0,4.0,4.0,0.0,2.0,3.0,2.0,5.0,1.0,3.0,6.0,5.0,5.0,5.0,1.0,4.0,1.0,3.0,4.0,5.0,3.0,415
1.0,0.0,0.0,5.0,4.0,5.0,1.0,2.0,5.0,2.0,3.0,0.0,5.0,0.0,2.0,1.0,0.0,0.0,4.0,5.0,5.0,4.0,4.0,3.0,3.0,4.0,5.0,0.0,5.0,3.0,1.0,5.0,5.0,4.0,4.0,3.0,7.0,2.0,3.0,2.0,1.0,4.0,3.0,3.0,4.0,416
0.0,0.0,0.0,4.0,3.0,3.0,2.0,4.0,4.0,5.0,4.0,0.0,5.0,0.0,2.0,3.0,0.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,0.0,6.0,4.0,6.0,6.0,4.0,4.0,5.0,6.0,6.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,417
1.0,0.0,0.0,2.0,5.0,5.0,5.0,5.0,4.0,4.0,3.0,0.0,5.0,0.0,2.0,4.0,0.0,1.0,5.0,5.0,2.0,4.0,5.0,5.0,5.0,3.0,5.0,0.0,1.0,2.0,4.0,3.0,4.0,4.0,7.0,5.0,5.0,2.0,1.0,4.0,4.0,3.0,3.0,1.0,3.0,418
1.0,0.0,0.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,5.0,0.0,5.0,0.0,2.0,1.0,0.0,0.0,4.0,1.0,5.0,1.0,5.0,5.0,1.0,5.0,5.0,0.0,2.0,5.0,7.0,6.0,5.0,7.0,3.0,6.0,1.0,5.0,5.0,5.0,1.0,4.0,5.0,5.0,5.0,419
1.0,0.0,0.0,4.0,3.0,5.0,3.0,3.0,3.0,5.0,5.0,0.0,5.0,0.0,2.0,5.0,0.0,1.0,3.0,5.0,4.0,5.0,4.0,5.0,5.0,5.0,4.0,0.0,6.0,2.0,5.0,7.0,5.0,7.0,1.0,6.0,7.0,1.0,5.0,5.0,3.0,5.0,5.0,4.0,5.0,420
0.0,0.0,0.0,3.0,5.0,5.0,5.0,3.0,5.0,5.0,2.0,0.0,5.0,1.0,2.0,1.0,0.0,0.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,1.0,4.0,1.0,7.0,2.0,6.0,7.0,5.0,7.0,2.0,5.0,4.0,2.0,5.0,5.0,1.0,5.0,421
0.0,1.0,0.0,4.0,3.0,4.0,4.0,4.0,4.0,3.0,5.0,0.0,5.0,0.0,2.0,3.0,0.0,0.0,3.0,5.0,5.0,4.0,4.0,4.0,3.0,4.0,4.0,1.0,4.0,1.0,3.0,6.0,5.0,5.0,4.0,5.0,5.0,7.0,3.0,1.0,4.0,4.0,4.0,4.0,4.0,422
0.0,0.0,0.0,4.0,3.0,3.0,5.0,5.0,4.0,5.0,5.0,0.0,5.0,0.0,1.0,2.0,0.0,1.0,4.0,5.0,5.0,4.0,4.0,5.0,5.0,4.0,5.0,0.0,1.0,6.0,1.0,5.0,7.0,7.0,7.0,2.0,4.0,1.0,3.0,5.0,2.0,5.0,3.0,5.0,4.0,423
1.0,0.0,0.0,1.0,3.0,4.0,5.0,1.0,1.0,1.0,1.0,0.0,3.0,0.0,2.0,1.0,0.0,0.0,3.0,4.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,5.0,4.0,6.0,4.0,6.0,6.0,7.0,7.0,2.0,3.0,1.0,1.0,1.0,4.0,1.0,2.0,424
1.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,4.0,0.0,2.0,5.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,5.0,0.0,3.0,7.0,7.0,7.0,1.0,7.0,7.0,7.0,7.0,1.0,2.0,5.0,2.0,5.0,5.0,5.0,3.0,425
1.0,0.0,0.0,3.0,4.0,5.0,3.0,3.0,5.0,3.0,2.0,0.0,3.0,0.0,1.0,2.0,0.0,0.0,5.0,5.0,5.0,1.0,4.0,4.0,3.0,1.0,4.0,0.0,2.0,3.0,3.0,2.0,3.0,4.0,7.0,6.0,6.0,2.0,4.0,5.0,1.0,1.0,1.0,1.0,2.0,426
0.0,0.0,0.0,4.0,2.0,3.0,2.0,2.0,2.0,2.0,4.0,0.0,4.0,1.0,2.0,3.0,0.0,0.0,2.0,3.0,5.0,4.0,3.0,4.0,2.0,4.0,2.0,0.0,6.0,4.0,5.0,7.0,6.0,7.0,5.0,5.0,2.0,6.0,3.0,1.0,1.0,4.0,5.0,4.0,5.0,427
0.0,0.0,0.0,3.0,5.0,2.0,4.0,1.0,5.0,3.0,3.0,0.0,5.0,1.0,2.0,2.0,0.0,0.0,2.0,4.0,1.0,4.0,1.0,1.0,4.0,4.0,4.0,0.0,3.0,3.0,3.0,5.0,3.0,6.0,3.0,6.0,3.0,1.0,3.0,4.0,1.0,2.0,5.0,1.0,3.0,428
1.0,0.0,0.0,3.0,3.0,1.0,1.0,1.0,3.0,1.0,4.0,0.0,5.0,0.0,2.0,4.0,0.0,0.0,3.0,2.0,3.0,5.0,3.0,4.0,1.0,1.0,1.0,0.0,2.0,6.0,7.0,5.0,2.0,6.0,7.0,7.0,2.0,1.0,1.0,5.0,1.0,1.0,4.0,1.0,4.0,429
