Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17,Q18,Q19,Q20,Q21,Q22,Q23,Q24,Q25,Q26,introelapse,testelapse,surveyelapse,TIPI1,TIPI2,TIPI3,TIPI4,TIPI5,TIPI6,TIPI7,TIPI8,TIPI9,TIPI10,VCL1,VCL2,VCL3,VCL4,VCL5,VCL6,VCL7,VCL8,VCL9,VCL10,VCL11,VCL12,VCL13,VCL14,VCL15,VCL16,education,urban,gender,engnat,age,screenw,screenh,hand,religion,orientation,voted,married,familysize,major,race+AF8-arab,race+AF8-asian,race+AF8-black,race+AF8-white,race+AF8-hispanic,race+AF8-nativeam,race+AF8-nativeau,race+AF8-other,nerdy,ASD
1,5,5,3,4,5,5,3,5,5,1,5,5,3,1,1,1,5,1,3,4,4,4,3,3,5,4,139,164,1,1,7,5,4,7,7,5,6,4,1,1,1,1,1,0,1,1,0,1,0,0,1,1,1,1,3,2,2,1,52,1280,720,1,1,1,1,2,5,biology,0,0,0,1,0,0,0,0,6,2
4,4,5,4,4,4,4,4,5,4,4,4,5,3,2,5,5,5,5,4,4,2,4,4,3,5,25,44,73,1,3,4,6,3,7,6,5,4,4,1,1,0,1,1,0,0,0,0,1,0,1,1,1,1,1,1,2,2,1,14,1366,768,2,4,1,2,1,4,,0,0,0,1,0,0,0,0,6,2
5,5,3,5,4,3,5,4,5,5,3,5,3,3,4,3,3,5,3,4,3,3,5,4,4,5,133,103,435,3,5,4,2,6,6,5,2,7,2,1,1,1,1,1,0,0,0,0,1,1,0,1,1,1,1,1,3,2,1,15,1366,768,1,1,4,2,1,3,,0,0,0,1,1,0,0,1,7,2
4,5,5,3,2,5,3,5,3,5,5,4,5,5,5,5,5,5,5,4,4,3,5,5,1,4,27,67,137,5,5,4,5,6,5,7,3,3,1,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,1,1,3,2,1,16,1366,768,1,4,2,2,1,3,,0,0,0,1,0,0,0,0,7,2
4,3,4,3,3,4,4,4,4,4,5,5,3,4,3,2,3,5,4,2,4,1,2,5,3,5,10,133,305,3,2,4,5,6,5,7,4,6,1,1,1,1,1,1,0,1,0,0,1,1,0,1,1,1,1,2,2,2,1,23,1280,720,1,1,4,2,1,2,,0,0,0,1,0,0,0,0,6,2
3,5,4,5,4,2,4,2,5,5,4,4,4,3,2,5,5,4,1,4,5,5,5,4,2,5,9767,380,184,3,3,4,6,6,7,6,6,1,2,1,1,1,1,1,0,0,0,0,1,1,0,0,1,1,1,1,2,3,2,16,1366,768,1,2,2,2,1,1,,0,0,0,1,0,0,0,0,5,2
4,5,4,4,3,5,5,3,3,3,4,4,4,4,5,4,3,4,2,3,4,2,5,4,4,5,9841,64,84,5,2,4,3,6,5,5,2,6,3,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,1,1,3,2,2,17,1280,800,1,2,2,2,1,2,,0,1,0,0,0,0,0,0,6,2
2,5,3,1,3,5,3,4,3,3,2,2,3,2,4,2,2,5,4,3,5,2,5,4,1,4,5037,70,107,6,1,5,3,7,5,7,5,3,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,2,3,2,1,20,1366,768,1,1,2,2,1,2,English,0,0,0,1,0,0,0,0,4,2
3,4,4,3,5,4,5,5,4,3,1,3,4,5,4,3,4,5,3,4,4,5,5,4,4,4,3,1691,223,2,6,1,1,6,7,4,3,4,1,1,1,0,1,1,0,0,1,0,1,0,1,0,1,1,1,2,3,2,2,15,1920,1080,3,4,5,2,1,3,biotechnology/biochemistry ,0,0,1,0,0,0,0,0,4,2
4,3,5,2,4,4,4,5,5,5,4,2,3,5,2,1,5,5,1,5,5,2,5,5,2,4,10,84,91,3,6,7,6,7,7,3,2,6,3,1,1,1,1,1,0,0,1,0,1,0,0,1,1,1,1,2,3,2,2,17,1366,768,1,1,2,1,1,2,,0,1,0,0,0,0,0,0,4,2
3,3,5,4,5,3,5,4,4,4,5,5,2,4,3,5,3,4,5,3,3,1,3,5,5,5,2,94,142,2,7,2,7,7,6,6,6,2,5,1,1,0,1,1,1,0,0,0,1,1,1,1,1,1,1,2,3,1,1,24,412,732,2,2,1,2,1,1,,0,0,0,1,0,0,0,0,5,2
1,2,1,1,4,1,4,1,3,1,1,4,1,1,1,1,1,4,1,1,1,1,1,2,1,1,871,73,113,6,5,7,2,6,6,6,1,6,3,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,3,3,1,1,48,1366,768,1,1,1,1,2,3,Criminal Justice,0,0,1,0,0,0,0,0,5,2
5,2,5,4,5,4,1,5,5,2,1,2,5,3,3,3,4,5,1,5,5,2,5,5,1,5,39,285,290,6,2,7,7,6,4,7,7,1,2,1,1,0,1,1,1,0,1,0,1,0,0,1,1,1,1,3,3,2,1,22,375,667,1,1,2,2,1,2,Social work,0,0,0,1,0,0,0,0,6,2
3,4,3,3,4,4,5,4,4,5,1,4,4,4,1,4,3,4,3,4,2,2,4,5,3,4,2,93,97,3,7,6,2,7,6,1,2,6,1,1,1,0,1,1,0,0,1,0,1,0,1,1,1,1,1,3,1,1,1,21,1366,768,1,2,2,2,1,3,neuroscience,0,0,0,1,0,0,0,0,5,2
4,5,4,5,5,4,5,3,5,5,3,5,5,4,3,4,3,5,5,4,2,2,5,5,4,4,99,129,136,5,5,6,2,6,5,5,4,6,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,3,2,2,1,22,1366,768,1,1,1,1,1,2,Psychology,0,0,1,0,1,0,0,0,7,2
3,5,5,4,4,4,3,4,3,5,1,1,5,3,4,2,4,4,2,4,5,5,5,4,2,4,8,78,109,2,2,1,7,6,6,5,6,2,1,1,1,1,1,1,0,0,0,0,1,0,0,1,0,1,1,1,2,2,1,17,1366,768,1,2,3,2,1,2,,0,0,0,1,0,0,0,0,6,2
5,5,5,5,4,3,3,4,5,3,1,4,2,3,5,4,4,3,4,2,2,2,4,3,4,3,75,92,141,2,6,4,7,5,3,5,7,2,1,1,1,0,1,1,1,0,0,0,1,1,1,1,1,1,1,0,2,2,1,14,1366,768,1,2,3,2,1,1,,0,0,0,1,1,0,0,0,7,0
4,5,5,3,4,2,5,4,4,3,3,4,5,2,3,2,4,5,4,1,4,1,3,4,5,3,4,76,139,2,1,5,6,3,5,5,3,2,5,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,4,2,2,1,23,1280,800,1,2,2,2,1,2,Linguistics,0,0,0,1,0,0,0,0,5,2
4,5,5,4,4,3,3,5,4,5,2,3,2,4,5,1,5,5,1,3,2,1,4,3,3,4,311,91,103,1,5,5,4,4,7,3,3,5,2,1,1,1,0,1,0,1,1,0,1,1,0,1,1,1,1,2,2,3,1,20,1536,864,1,2,2,2,1,2,,0,0,0,1,0,0,0,0,7,2
4,4,4,4,4,5,4,4,4,4,4,4,5,3,4,2,3,5,3,4,4,4,4,4,3,4,2,71,104,6,4,6,5,4,6,6,4,6,4,1,1,1,1,1,0,0,1,0,1,1,0,1,1,1,1,1,2,2,1,16,1366,768,1,12,2,2,1,1,,0,1,0,0,0,0,0,0,7,2
5,2,5,5,4,5,5,5,3,4,5,3,4,5,2,5,5,5,4,1,4,4,3,3,1,3,15,110,157,4,4,3,7,4,5,5,2,1,2,1,1,0,1,1,0,0,0,0,1,0,0,1,1,1,1,1,2,1,1,15,320,570,1,1,1,2,1,3,,0,1,0,1,0,0,0,0,7,2
4,5,1,5,1,1,5,5,5,1,1,5,1,5,5,1,1,5,1,5,5,1,4,5,5,5,11,77,146,7,5,6,3,7,1,6,5,2,5,1,1,1,1,1,1,0,0,0,1,0,1,1,1,1,1,2,3,2,1,16,1280,800,1,2,2,2,1,3,,0,0,0,1,0,0,0,0,5,2
3,4,5,4,5,5,5,4,5,3,3,5,5,3,4,3,5,5,5,5,5,3,5,5,4,5,6,107,264,5,5,7,1,7,7,6,2,6,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,3,3,2,2,20,1024,768,3,4,1,2,1,2,nursing,0,1,0,1,0,0,0,0,6,2
4,5,5,5,5,5,5,5,5,5,3,2,5,5,3,5,5,5,1,5,4,2,5,5,1,5,1,69,92,1,2,7,7,6,7,5,4,1,2,1,1,1,1,1,1,0,0,0,1,0,1,1,1,1,1,1,3,3,1,15,1280,800,1,1,4,2,1,3,biochemistry ,0,0,0,0,1,0,0,0,7,2
3,5,5,4,4,3,4,4,4,4,4,5,3,3,4,4,4,5,3,3,1,4,4,4,4,4,1142,84,107,3,5,6,4,5,5,5,1,4,7,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,2,2,2,1,34,1440,900,1,4,5,2,2,3,general,0,0,1,0,0,0,0,1,5,2
4,5,5,4,4,5,5,5,4,4,5,5,5,3,4,5,3,5,2,3,5,2,5,3,5,4,3,142,164,1,7,5,7,7,4,2,6,1,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,1,1,3,1,15,1280,720,1,1,2,2,1,4,,0,1,0,0,0,0,0,0,6,1
3,1,4,1,3,1,1,1,1,1,1,1,1,3,1,5,4,3,1,3,1,1,1,4,1,2,150,138,148,4,4,6,6,6,7,7,5,2,2,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,2,1,2,1,18,1600,900,1,7,2,2,2,3,Business,0,0,0,1,0,0,0,0,4,2
5,5,5,5,5,5,5,5,0,5,5,5,5,5,5,5,5,4,5,2,5,2,5,5,5,3,21,62,105,7,1,7,7,7,7,7,7,3,1,1,1,0,1,1,0,0,0,0,1,0,0,0,1,1,1,1,3,2,1,14,1280,768,1,1,4,2,1,4,,0,0,0,1,0,0,0,0,6,2
5,5,5,4,1,3,4,4,1,5,3,2,3,4,3,3,5,3,2,4,5,1,1,1,1,2,6,104,180,3,3,2,7,4,6,6,3,2,2,1,1,0,1,1,0,0,0,0,1,0,0,1,1,1,1,3,2,2,1,23,1440,900,2,1,4,1,1,1,Communications,0,0,0,1,0,0,0,0,6,1
2,5,3,3,4,2,4,2,4,2,2,4,2,2,4,2,3,4,3,3,1,1,4,5,4,5,1989,101,131,5,6,7,5,7,2,5,4,6,6,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,1,2,3,1,2,19,1280,800,1,1,1,1,1,2,engineering,0,0,0,0,1,0,0,0,5,2
2,1,4,1,4,4,1,4,4,5,1,3,3,5,3,4,2,5,2,3,4,1,2,5,1,3,10,88,131,3,3,5,3,6,3,6,3,3,1,1,1,1,1,0,0,0,0,0,1,0,0,0,1,1,1,1,3,2,2,17,1280,800,1,4,1,2,1,2,,0,0,0,0,1,0,0,0,2,2
3,3,2,3,5,1,4,1,1,3,1,4,1,3,3,1,1,5,4,1,5,1,1,4,1,4,5,115,205,7,2,5,7,6,2,7,6,2,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,1,2,1,1,18,768,1024,1,7,1,2,1,2,,0,0,0,1,0,0,0,0,7,2
4,4,4,4,2,4,4,5,4,5,1,4,5,4,2,4,4,4,2,5,4,3,4,4,2,3,12,93,134,1,5,5,5,6,5,5,5,4,2,1,1,1,0,1,0,0,1,0,1,1,0,1,1,1,1,3,1,2,1,27,360,640,1,2,1,1,1,5,English,0,0,0,1,0,1,0,0,5,2
4,5,4,3,4,4,5,4,2,2,5,5,4,4,4,4,4,5,4,4,1,2,4,4,5,4,30,124,123,3,3,3,3,3,3,3,3,5,4,1,1,0,1,1,0,0,0,0,1,0,0,1,1,1,1,2,2,1,1,18,1920,1080,1,2,1,2,1,1,Computer Engineering,0,0,0,1,0,0,0,0,5,2
5,4,5,5,5,5,4,4,4,4,2,4,4,4,2,4,4,5,4,3,4,2,4,5,2,4,6,77,155,3,6,2,7,5,2,3,6,1,2,1,1,1,1,1,0,1,0,0,1,0,0,1,1,1,1,1,3,2,1,17,375,667,1,1,4,2,1,1,,0,0,0,1,0,0,0,0,7,2
5,5,2,3,5,3,5,5,4,5,4,5,5,5,5,5,5,2,5,5,5,4,5,5,5,5,1431,16568,140,3,6,7,1,6,3,2,6,6,1,1,1,1,1,1,0,0,0,0,1,1,0,1,1,1,1,2,1,2,2,26,2560,1440,1,12,2,2,1,3,,0,0,0,1,0,0,0,0,6,2
4,5,5,4,4,4,5,4,4,4,5,5,3,5,4,4,5,4,4,5,2,2,4,4,4,4,10,135,174,4,6,2,6,5,5,7,5,5,2,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,2,3,1,1,18,1366,768,1,2,1,2,1,4,,0,0,0,1,0,0,0,0,6,2
5,3,1,5,4,3,3,4,5,1,4,3,4,2,1,3,2,1,3,3,3,1,5,4,3,2,1,89,125,1,7,1,7,7,1,6,7,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,1,1,1,1,2,2,1,38822,320,568,1,2,3,2,1,3,,0,1,0,0,0,0,0,0,6,2
3,2,4,1,4,2,4,2,4,4,1,3,4,2,1,2,4,4,2,1,5,1,4,4,1,4,13,231,303,2,5,6,3,7,7,7,6,5,1,1,1,0,1,1,0,0,1,0,1,1,0,0,1,1,1,4,2,1,2,30,1366,768,1,2,1,2,2,1,Political Science,0,0,0,1,0,0,0,0,2,2
1,5,4,1,3,5,5,5,4,4,1,4,5,5,5,4,3,4,2,5,1,2,5,4,1,4,1671,1858,164,2,1,6,1,2,6,7,1,7,6,1,1,0,1,1,0,0,1,0,1,0,0,1,1,1,1,1,3,2,1,18,1600,900,1,10,1,2,0,2,,0,0,0,1,0,0,0,0,6,2
4,5,5,4,4,3,5,5,4,4,5,5,5,5,5,3,3,4,5,5,1,1,3,4,4,5,13,169,321,1,7,6,7,4,7,4,2,4,6,1,1,1,1,1,0,0,0,0,1,1,0,1,1,1,1,1,1,1,2,16,1366,768,1,10,1,2,1,2,,0,0,0,1,0,0,0,0,6,2
4,5,5,4,3,3,3,5,3,3,4,4,5,4,5,5,5,3,5,4,3,5,3,4,4,4,5,61,96,2,2,2,4,4,5,5,6,3,3,1,1,0,1,1,0,0,0,0,1,0,0,1,1,1,1,3,2,2,2,29,1680,1050,1,1,2,1,2,2,,0,0,0,1,0,0,0,0,6,2
1,4,5,5,5,5,5,5,4,5,5,5,3,4,3,5,5,5,5,5,0,5,4,5,5,4,9,59,89,5,6,5,7,7,6,5,5,5,4,1,1,0,1,1,0,0,1,0,1,0,0,0,1,1,1,2,1,2,1,17,1920,1080,1,2,2,1,1,2,,0,0,0,1,0,0,0,0,7,1
5,5,1,5,5,3,5,4,5,4,5,4,2,3,4,1,2,5,5,3,5,2,5,5,4,5,4,76,68,7,6,6,1,7,5,6,2,6,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,3,1,16,1920,1080,3,12,5,2,1,2,,0,0,0,1,0,0,0,0,5,2
1,5,5,4,3,2,3,4,3,3,4,2,2,3,2,4,2,4,4,3,3,3,2,3,2,4,1130,85,138,6,5,2,6,5,3,6,6,3,5,1,1,0,1,1,0,0,0,0,1,0,0,1,0,1,1,1,2,2,1,15,1366,768,1,1,2,2,1,2,,0,0,0,1,0,0,0,0,5,2
4,5,5,5,4,3,4,5,3,3,3,3,4,3,5,5,4,1,4,3,4,1,4,5,3,4,9,124,201,3,1,7,7,2,7,6,3,4,2,1,1,0,1,1,0,0,0,0,1,0,0,1,1,1,1,2,2,2,1,20,320,568,1,2,3,1,1,2,,0,0,0,1,0,0,0,0,5,2
5,5,5,5,4,5,4,5,5,0,5,5,5,5,4,5,5,5,5,5,5,4,5,5,3,4,6,58,119,3,3,6,6,4,7,5,5,3,2,1,1,1,1,1,0,0,0,0,1,0,1,1,1,1,1,3,2,2,1,23,1920,1080,1,12,4,1,1,2,Music,0,0,0,1,0,0,0,1,6,2
3,5,4,2,5,3,5,5,5,4,2,5,2,2,5,3,4,4,5,3,1,3,5,4,5,4,5,109,218,5,6,7,2,6,4,5,6,7,5,1,1,0,1,1,0,0,0,0,1,0,0,1,1,1,1,2,2,1,1,18,360,640,2,12,1,2,1,3,Aerospace Engineer ,0,0,0,1,0,0,0,0,5,2
4,4,5,5,4,4,5,3,5,5,5,4,2,2,4,2,5,2,4,4,5,1,0,4,4,4,3,109,201,6,4,5,3,7,6,6,3,6,3,1,1,1,1,1,0,0,1,0,1,1,0,1,1,1,1,3,2,2,1,22,1366,768,1,2,3,1,1,2,communications,0,0,0,1,0,0,0,0,7,2
5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,5,5,5,3,5,5,5,5,2,66,117,1,5,5,7,5,7,5,6,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,1,1,1,2,1,2,1,21,1920,1080,1,2,4,2,1,2,,0,0,0,1,0,0,0,0,6,1
5,5,5,5,5,5,5,5,5,5,3,4,3,4,5,5,5,5,5,2,5,2,5,5,5,4,424,92,124,6,4,5,5,7,4,6,7,4,1,1,1,1,1,1,1,0,0,0,1,0,0,1,1,1,1,4,3,2,2,21,1366,768,3,1,2,1,1,1,commercial marketing,0,0,0,1,0,0,0,0,7,2
1,5,0,5,5,5,4,3,5,5,1,5,3,5,0,5,3,5,3,5,5,4,5,5,1,5,10,171,586,4,1,6,5,7,2,6,4,3,6,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,4,1,2,1,88,1920,1080,1,4,1,2,2,3,english,0,0,0,1,0,1,0,0,6,2
2,5,4,4,4,3,5,4,5,4,3,4,5,4,3,4,3,5,5,4,2,2,2,5,2,5,21,124,165,5,6,2,2,7,6,6,6,7,1,1,1,0,1,1,0,0,0,0,1,0,0,1,0,1,1,2,3,1,2,20,1600,900,1,1,1,2,1,2,Computational Mathematics,0,0,0,1,0,0,0,0,6,2
3,3,5,3,5,5,5,3,5,4,1,3,1,5,1,4,2,5,1,5,5,5,2,4,4,5,2,102,168,4,1,7,4,7,5,6,7,7,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,2,3,1,2,19,1680,1050,1,4,3,2,1,5,,0,0,0,1,0,0,0,0,7,2
5,5,5,5,5,5,4,5,4,5,2,3,5,5,5,2,4,5,2,3,4,3,5,5,5,5,4,127,96,2,5,3,1,6,6,1,4,5,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,4,1,1,1,30,1440,900,3,2,1,1,2,2,Business,0,0,0,1,0,0,0,0,5,2
3,5,5,2,4,2,2,4,2,4,3,2,4,3,5,5,5,1,5,2,4,2,4,2,2,4,2,99,114,1,5,6,6,5,7,6,2,3,5,1,1,0,1,1,0,0,0,0,1,0,0,0,1,1,1,1,3,2,1,17,1600,900,1,2,2,2,1,4,,0,0,0,1,0,0,0,0,7,2
5,5,5,5,3,5,5,5,5,5,5,4,5,5,5,5,5,5,5,3,5,3,5,3,3,5,12,103,218,3,6,6,7,7,7,7,5,7,4,1,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,2,2,2,1,20,360,640,1,1,1,2,1,6,,0,0,0,1,1,0,0,0,7,2
5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,4,5,1,3,5,5,2,5,4,87,125,1,2,6,6,5,7,2,3,5,6,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,3,1,2,1,24,1366,768,3,2,4,2,1,0,geology,0,0,0,0,0,0,0,1,6,1
2,5,4,2,5,4,4,5,5,5,3,5,5,5,3,5,5,5,5,2,5,1,5,5,2,5,8,88,105,1,3,4,6,7,6,6,5,5,1,1,1,0,1,1,0,0,0,0,0,0,0,1,1,1,1,1,2,2,1,16,1920,1080,1,12,1,2,1,1,,0,0,0,1,0,0,0,0,6,2
1,1,3,1,3,1,4,3,3,3,1,3,1,3,1,5,4,2,3,4,1,1,1,4,5,4,4,189,248,5,5,5,3,5,7,7,4,3,3,1,1,0,1,1,0,0,0,0,1,0,0,1,1,1,1,2,3,1,2,25,1536,864,1,0,1,1,1,2,,0,0,0,1,0,0,0,0,2,2
4,4,3,4,5,3,4,4,3,5,4,3,3,4,3,2,3,4,4,3,3,1,3,3,4,3,419,124,185,4,5,3,7,3,4,2,7,3,5,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,3,2,1,1,18,360,640,1,2,5,1,1,3,Economics,1,1,0,1,0,0,0,0,5,2
4,4,5,4,3,4,5,5,3,4,2,4,5,3,3,4,4,5,3,4,2,3,5,4,4,5,7,129,227,2,6,6,6,7,5,6,2,3,2,1,1,0,1,1,0,0,0,0,1,0,0,1,1,1,1,2,2,3,1,19,768,1024,1,6,4,2,1,2,Biomedical,0,0,0,1,0,0,0,0,5,2
4,2,2,2,2,4,1,1,2,1,4,1,1,4,1,1,1,5,3,1,1,1,1,5,1,3,20,84,101,6,3,3,3,5,2,6,6,6,2,1,1,1,1,1,0,1,0,0,1,0,0,1,1,1,1,3,2,2,1,23,1280,800,1,1,5,2,1,2,Geography and Politics,0,0,0,1,0,0,0,0,6,2
5,4,5,5,1,1,2,5,5,5,4,4,4,4,3,5,5,1,5,3,2,1,4,2,2,2,6,90,145,2,6,3,7,4,5,5,6,1,1,1,1,0,0,1,0,0,0,0,1,0,0,1,1,1,1,2,2,3,1,18,360,640,1,1,4,2,1,3,,0,0,0,1,0,0,0,0,3,2
5,3,4,3,4,5,4,4,3,3,2,2,4,3,4,3,3,5,2,3,2,2,4,3,3,4,2,116,110,4,0,5,6,5,3,7,4,2,3,1,1,1,1,1,0,0,1,0,1,0,1,0,1,1,1,3,3,2,1,22,600,976,1,6,1,2,1,3,psychology,0,0,0,0,1,0,0,0,4,2
4,5,4,5,4,1,2,5,4,4,4,3,4,4,5,4,5,3,2,3,2,3,5,4,4,4,60,121,201,1,7,5,7,6,6,5,6,1,6,1,1,0,1,1,0,0,0,0,1,0,0,1,1,1,1,1,2,3,1,17,361,601,1,6,2,2,1,9,,0,0,0,1,0,0,0,0,7,2
1,1,5,1,5,4,5,1,5,5,1,5,5,4,1,1,1,1,1,2,1,4,4,5,5,5,2,75,131,6,6,6,5,7,2,6,2,2,2,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,4,3,2,1,49,1152,648,1,4,1,1,2,6,political science,0,0,0,1,0,0,0,0,5,2
5,5,4,5,4,3,5,5,4,2,4,5,3,3,3,4,5,4,5,3,1,2,4,4,4,4,11,94,166,6,7,5,6,7,5,5,3,1,2,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,1,1,3,1,1,17,360,640,1,2,2,2,1,4,,0,0,0,1,1,0,0,0,6,1
5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,4,85,125,1,3,7,7,2,7,7,1,2,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,2,2,1,16,1366,768,2,6,2,2,1,2,,0,1,0,1,0,0,0,0,7,2
4,4,5,5,4,3,3,4,4,4,3,4,2,3,5,4,4,2,5,3,4,1,3,4,3,3,5,96,149,2,5,5,6,5,6,4,3,2,2,1,1,0,1,1,0,0,0,0,1,0,0,1,1,1,1,2,3,1,1,19,1366,768,1,4,2,2,1,3,,0,0,0,0,0,0,0,0,4,2
4,4,4,4,4,3,4,5,4,4,5,4,3,3,4,3,4,5,5,3,4,1,5,4,3,5,25,65,96,5,6,6,5,7,5,5,5,4,1,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,1,2,2,2,1,25,1280,1024,3,6,4,2,1,1,,0,0,0,1,0,0,0,0,7,2
4,4,5,4,4,4,5,4,3,4,4,4,4,3,3,5,5,4,5,5,1,4,5,4,3,4,11,60,189,2,4,3,7,2,7,4,6,2,2,1,1,1,1,1,0,0,0,0,1,0,1,1,1,1,1,2,2,2,1,19,1366,768,1,2,5,2,1,5,,0,0,0,0,1,0,0,0,6,2
5,4,1,4,5,5,5,5,5,5,1,4,2,5,1,4,5,5,5,5,5,1,5,5,5,5,25,97,226,5,7,7,7,7,3,6,6,1,1,1,1,0,1,1,0,0,0,0,1,0,1,1,1,1,1,2,1,2,1,18,375,667,1,1,2,2,1,3,Political science,0,0,0,1,1,0,0,0,7,2
5,5,5,5,4,5,5,4,5,5,3,4,4,4,2,4,4,3,4,3,3,2,4,5,4,5,355,71,133,2,6,1,5,3,7,6,7,3,2,1,1,1,1,1,0,0,1,0,1,1,0,1,1,1,1,4,3,1,2,33,1366,768,1,2,1,1,2,4,Communication,0,0,0,1,1,0,0,0,6,2
5,3,5,4,2,5,5,4,3,5,3,4,2,3,4,5,0,5,5,4,3,1,3,5,4,4,2,143,248,3,7,6,7,5,5,5,3,4,2,1,1,0,1,1,0,0,0,0,1,0,0,1,1,1,1,2,2,2,1,35,1280,800,1,1,1,1,1,3,,0,0,0,1,0,0,0,0,4,2
4,4,4,4,2,4,4,4,5,4,4,4,2,2,2,4,4,4,5,2,4,3,3,4,2,3,6,143,130,3,6,2,6,5,6,2,5,2,2,1,1,0,1,1,0,0,0,0,1,0,0,0,1,1,1,2,2,3,1,17,1920,1080,1,1,4,2,1,1,,0,0,1,1,0,0,0,0,5,2
4,4,5,4,2,5,2,5,5,5,5,4,5,2,5,4,4,5,3,5,5,2,5,5,1,5,6,66,95,1,3,5,2,7,6,4,5,4,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,3,2,2,1,20,1280,800,1,7,1,2,1,2,English Language and Literature ,0,0,0,1,0,0,0,0,7,2
4,5,4,4,5,4,5,4,5,4,3,4,4,3,5,3,3,5,1,3,4,1,5,5,2,5,668,154,262,7,6,2,7,7,1,7,5,1,2,1,0,0,1,1,0,0,0,0,1,0,0,0,1,1,1,2,3,2,2,17,1776,1000,1,9,3,2,1,2,law,0,0,0,0,0,0,0,1,7,2
5,5,4,5,2,3,4,5,3,3,5,4,5,2,4,4,4,3,5,2,3,2,4,3,3,3,11,81,141,3,3,3,6,6,7,6,5,5,3,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,1,2,3,1,1,19,1920,1080,1,12,1,2,1,3,computer sciences,0,0,0,1,0,0,0,0,7,2
5,1,3,5,5,5,5,1,5,5,1,1,4,3,1,2,2,5,1,3,2,4,5,4,2,5,13,63,124,2,6,7,4,2,3,4,1,4,5,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,4,2,1,1,45,1707,960,1,12,1,2,1,1,physiology,0,0,0,1,0,0,0,0,7,2
4,5,5,4,5,5,5,5,5,5,5,5,5,3,4,5,5,3,5,5,5,2,5,5,5,4,3,73,110,6,5,7,7,6,7,7,4,4,1,1,1,0,1,1,0,0,0,0,1,0,0,1,1,1,1,1,3,2,1,17,1280,800,2,12,2,2,1,1,,0,0,0,1,0,0,0,0,6,2
4,2,3,3,5,4,3,2,3,5,4,3,1,4,2,2,3,4,2,4,4,3,3,4,4,4,13,294,290,5,1,4,5,7,5,7,4,3,1,1,1,0,1,1,0,0,0,0,1,0,0,1,1,1,1,2,2,2,1,16,1920,1080,1,6,5,2,1,2,,0,0,1,0,0,0,0,0,3,2
4,3,4,3,3,4,3,4,2,4,4,2,3,3,3,5,4,4,5,4,3,1,2,4,2,3,41,97,158,1,2,5,6,2,7,5,1,1,2,1,1,0,1,1,1,0,0,0,1,0,0,0,1,1,1,1,1,2,1,15,1366,768,3,12,4,2,1,2,,0,0,0,1,0,0,0,0,5,2
3,5,5,4,4,4,4,4,5,4,4,4,4,3,5,2,3,5,4,4,4,3,3,4,4,5,20,70,125,5,5,2,5,5,2,4,6,2,3,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,1,2,2,2,1,18,1366,768,1,7,1,2,1,2,,0,0,0,1,0,0,0,0,4,2
1,4,2,2,4,2,4,1,4,3,5,4,1,4,3,2,3,4,5,2,3,2,4,5,4,5,17,133,152,6,3,5,2,7,5,5,5,6,2,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,3,3,1,1,36,1600,900,2,4,1,1,1,3,industrial engineering,0,1,0,0,0,0,0,0,3,2
