race_white,race_nerdy,race_native_american,writing_novel,read_tech_reports,online_over_inperson,introspective,hobbies_over_people,books_over_parties,bookish,libraries_over_publicspace,race_native_austrailian,like_hard_material,race_hispanic,diagnosed_autistic,play_many_videogames,race_arab,race_asian,interested_science,playes_rpgs,in_advanced_classes,collect_books,intelligence_over_appearance,watch_science_shows,academic_over_social,like_science_fiction,like_dry_topics,race_black,calm,disorganized,extraverted,dependable,critical,opennness,anxious,sympathetic,reserved,conventional,was_odd_child,prefer_fictional_people,enjoy_learning,excited_about_research,strange_person,like_superheroes,socially_awkward,education,urban,gender,engnat,age,hand,religion,voted,married,familysize,major,subject_id
1.0,0.0,0.0,5.0,5.0,4.0,2.0,2.0,5.0,5.0,3.0,0.0,5.0,0.0,2.0,2.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,4.0,5.0,0.0,5.0,4.0,2.0,3.0,5.0,6.0,1.0,1.0,6.0,1.0,3.0,4.0,3.0,5.0,5.0,5.0,5.0,4.0,1.0,1.0,1.0,30.0,3.0,2.0,1.0,2.0,2.0,Business,452
1.0,0.0,0.0,5.0,3.0,5.0,5.0,3.0,4.0,4.0,2.0,0.0,1.0,0.0,2.0,5.0,0.0,0.0,3.0,5.0,5.0,4.0,2.0,2.0,2.0,2.0,4.0,0.0,3.0,2.0,1.0,6.0,5.0,5.0,6.0,6.0,7.0,5.0,2.0,4.0,2.0,4.0,2.0,2.0,4.0,1.0,3.0,2.0,1.0,17.0,1.0,2.0,2.0,1.0,4.0,,453
1.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,0.0,5.0,1.0,2.0,5.0,0.0,0.0,5.0,5.0,5.0,3.0,5.0,5.0,5.0,5.0,5.0,0.0,7.0,5.0,3.0,6.0,6.0,7.0,7.0,7.0,7.0,4.0,3.0,5.0,3.0,5.0,3.0,3.0,5.0,2.0,2.0,2.0,1.0,20.0,1.0,1.0,2.0,1.0,6.0,,454
0.0,1.0,0.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,5.0,0.0,1.0,4.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,5.0,3.0,1.0,6.0,2.0,5.0,6.0,2.0,7.0,6.0,5.0,1.0,3.0,5.0,5.0,2.0,5.0,3.0,1.0,2.0,1.0,24.0,3.0,2.0,2.0,1.0,0.0,geology,455
1.0,0.0,0.0,3.0,5.0,5.0,5.0,3.0,5.0,5.0,5.0,0.0,5.0,0.0,2.0,5.0,0.0,0.0,2.0,4.0,5.0,5.0,2.0,4.0,4.0,5.0,5.0,0.0,5.0,5.0,1.0,4.0,3.0,7.0,6.0,6.0,6.0,1.0,2.0,5.0,1.0,5.0,5.0,2.0,5.0,1.0,2.0,2.0,1.0,16.0,1.0,12.0,2.0,1.0,1.0,,456
1.0,0.0,0.0,1.0,3.0,4.0,5.0,1.0,3.0,1.0,3.0,0.0,2.0,0.0,2.0,3.0,0.0,0.0,1.0,3.0,1.0,3.0,1.0,4.0,1.0,3.0,3.0,0.0,3.0,4.0,5.0,5.0,5.0,5.0,3.0,7.0,7.0,3.0,4.0,1.0,1.0,1.0,4.0,5.0,4.0,2.0,3.0,1.0,2.0,25.0,1.0,0.0,1.0,1.0,2.0,,457
1.0,0.0,0.0,3.0,4.0,3.0,2.0,4.0,5.0,3.0,3.0,0.0,4.0,0.0,2.0,4.0,1.0,1.0,4.0,3.0,4.0,5.0,4.0,4.0,3.0,3.0,4.0,0.0,3.0,7.0,4.0,3.0,5.0,3.0,7.0,2.0,4.0,5.0,3.0,3.0,1.0,3.0,3.0,4.0,3.0,3.0,2.0,1.0,1.0,18.0,1.0,2.0,1.0,1.0,3.0,Economics,458
1.0,0.0,0.0,3.0,3.0,4.0,4.0,2.0,4.0,5.0,4.0,0.0,5.0,0.0,2.0,3.0,0.0,0.0,4.0,5.0,4.0,3.0,4.0,5.0,4.0,3.0,5.0,0.0,3.0,2.0,2.0,6.0,6.0,7.0,6.0,6.0,5.0,2.0,4.0,2.0,3.0,5.0,4.0,4.0,5.0,2.0,2.0,3.0,1.0,19.0,1.0,6.0,2.0,1.0,2.0,Biomedical,459
1.0,0.0,0.0,1.0,4.0,1.0,1.0,4.0,1.0,1.0,1.0,0.0,5.0,0.0,2.0,3.0,0.0,0.0,4.0,2.0,2.0,2.0,2.0,1.0,4.0,2.0,1.0,0.0,6.0,6.0,6.0,3.0,3.0,5.0,3.0,6.0,2.0,2.0,1.0,1.0,1.0,1.0,5.0,1.0,3.0,3.0,2.0,2.0,1.0,23.0,1.0,1.0,2.0,1.0,2.0,Geography and Politics,460
1.0,0.0,0.0,3.0,4.0,5.0,5.0,4.0,5.0,4.0,4.0,0.0,1.0,0.0,2.0,5.0,0.0,0.0,5.0,5.0,4.0,1.0,5.0,2.0,1.0,5.0,5.0,0.0,1.0,6.0,2.0,3.0,6.0,4.0,7.0,5.0,5.0,1.0,3.0,2.0,1.0,4.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,18.0,1.0,1.0,2.0,1.0,3.0,,461
0.0,0.0,0.0,4.0,3.0,3.0,3.0,2.0,3.0,4.0,2.0,0.0,5.0,1.0,2.0,2.0,0.0,0.0,5.0,4.0,3.0,4.0,3.0,4.0,5.0,3.0,4.0,0.0,2.0,4.0,4.0,5.0,0.0,5.0,6.0,7.0,3.0,3.0,3.0,2.0,2.0,4.0,3.0,3.0,4.0,3.0,3.0,2.0,1.0,22.0,1.0,6.0,2.0,1.0,3.0,psychology,462
1.0,0.0,0.0,5.0,4.0,5.0,4.0,4.0,4.0,4.0,3.0,0.0,3.0,0.0,2.0,2.0,0.0,0.0,4.0,4.0,5.0,4.0,5.0,2.0,1.0,4.0,5.0,0.0,1.0,6.0,1.0,5.0,7.0,6.0,7.0,5.0,6.0,6.0,3.0,2.0,3.0,5.0,4.0,4.0,4.0,1.0,2.0,3.0,1.0,17.0,1.0,6.0,2.0,1.0,9.0,,463
1.0,0.0,0.0,1.0,4.0,1.0,1.0,1.0,5.0,5.0,5.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,1.0,5.0,1.0,5.0,1.0,5.0,4.0,5.0,1.0,0.0,2.0,2.0,6.0,6.0,6.0,7.0,5.0,6.0,2.0,2.0,2.0,1.0,4.0,4.0,5.0,5.0,5.0,4.0,3.0,2.0,1.0,49.0,1.0,4.0,1.0,2.0,6.0,political science,464
1.0,0.0,0.0,3.0,3.0,5.0,4.0,4.0,2.0,3.0,5.0,0.0,4.0,1.0,1.0,5.0,0.0,0.0,5.0,4.0,5.0,4.0,5.0,5.0,3.0,4.0,5.0,0.0,1.0,3.0,6.0,5.0,7.0,7.0,6.0,5.0,5.0,2.0,3.0,1.0,2.0,4.0,4.0,4.0,4.0,1.0,3.0,1.0,1.0,17.0,1.0,2.0,2.0,1.0,4.0,,465
1.0,0.0,0.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,5.0,0.0,2.0,5.0,0.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,2.0,1.0,1.0,7.0,3.0,2.0,7.0,7.0,7.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,2.0,2.0,1.0,16.0,2.0,6.0,2.0,1.0,2.0,,466
0.0,0.0,0.0,5.0,3.0,4.0,4.0,3.0,4.0,2.0,4.0,0.0,2.0,0.0,2.0,5.0,0.0,0.0,4.0,5.0,4.0,4.0,5.0,3.0,3.0,4.0,4.0,0.0,2.0,3.0,2.0,5.0,5.0,5.0,6.0,4.0,6.0,2.0,3.0,4.0,1.0,3.0,4.0,3.0,3.0,2.0,3.0,1.0,1.0,19.0,1.0,4.0,2.0,1.0,3.0,,467
1.0,0.0,0.0,4.0,3.0,4.0,3.0,5.0,4.0,3.0,4.0,0.0,5.0,0.0,2.0,5.0,0.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,5.0,0.0,4.0,5.0,5.0,6.0,6.0,7.0,5.0,5.0,5.0,1.0,3.0,4.0,1.0,5.0,4.0,3.0,5.0,2.0,2.0,2.0,1.0,25.0,3.0,6.0,2.0,1.0,1.0,,468
0.0,0.0,0.0,3.0,3.0,5.0,5.0,4.0,4.0,4.0,4.0,0.0,4.0,1.0,2.0,5.0,0.0,0.0,4.0,5.0,4.0,4.0,4.0,5.0,4.0,3.0,4.0,0.0,2.0,6.0,2.0,3.0,4.0,2.0,7.0,4.0,7.0,2.0,5.0,1.0,4.0,5.0,4.0,3.0,4.0,2.0,2.0,2.0,1.0,19.0,1.0,2.0,2.0,1.0,5.0,,469
1.0,0.0,0.0,1.0,5.0,5.0,4.0,1.0,5.0,2.0,4.0,0.0,5.0,1.0,2.0,5.0,0.0,0.0,5.0,1.0,4.0,5.0,4.0,5.0,5.0,5.0,5.0,0.0,1.0,6.0,5.0,7.0,7.0,7.0,7.0,6.0,3.0,1.0,5.0,5.0,1.0,5.0,5.0,5.0,5.0,2.0,1.0,2.0,1.0,18.0,1.0,1.0,2.0,1.0,3.0,Political science,470
1.0,0.0,0.0,2.0,4.0,4.0,4.0,3.0,5.0,4.0,4.0,0.0,3.0,1.0,2.0,4.0,0.0,0.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,4.0,0.0,3.0,7.0,2.0,1.0,6.0,3.0,5.0,6.0,7.0,2.0,3.0,3.0,2.0,4.0,5.0,4.0,5.0,4.0,3.0,1.0,2.0,33.0,1.0,2.0,1.0,2.0,4.0,Communication,471
1.0,0.0,0.0,4.0,3.0,0.0,5.0,3.0,5.0,2.0,4.0,0.0,5.0,0.0,2.0,5.0,0.0,0.0,5.0,5.0,3.0,2.0,4.0,5.0,5.0,3.0,4.0,0.0,4.0,3.0,3.0,6.0,7.0,5.0,7.0,5.0,5.0,2.0,4.0,3.0,1.0,3.0,5.0,4.0,4.0,2.0,2.0,2.0,1.0,35.0,1.0,1.0,1.0,1.0,3.0,,472
1.0,0.0,0.0,2.0,2.0,4.0,4.0,4.0,4.0,2.0,4.0,0.0,4.0,0.0,2.0,5.0,0.0,0.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0,5.0,4.0,1.0,2.0,5.0,3.0,2.0,6.0,5.0,6.0,2.0,6.0,2.0,2.0,4.0,3.0,3.0,4.0,2.0,3.0,2.0,2.0,3.0,1.0,17.0,1.0,1.0,2.0,1.0,1.0,,473
1.0,0.0,0.0,5.0,2.0,4.0,4.0,5.0,5.0,5.0,4.0,0.0,5.0,0.0,2.0,3.0,0.0,0.0,4.0,5.0,4.0,2.0,4.0,2.0,5.0,5.0,5.0,0.0,4.0,5.0,1.0,5.0,3.0,7.0,2.0,4.0,6.0,1.0,5.0,5.0,2.0,5.0,5.0,1.0,5.0,3.0,2.0,2.0,1.0,20.0,1.0,7.0,2.0,1.0,2.0,English Language and Literature ,474
0.0,1.0,0.0,5.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,0.0,5.0,0.0,2.0,1.0,0.0,0.0,4.0,4.0,5.0,5.0,4.0,5.0,4.0,5.0,4.0,0.0,1.0,5.0,7.0,2.0,6.0,7.0,7.0,7.0,1.0,2.0,3.0,4.0,1.0,5.0,5.0,2.0,5.0,2.0,3.0,2.0,2.0,17.0,1.0,9.0,2.0,1.0,2.0,law,475
1.0,0.0,0.0,4.0,2.0,4.0,4.0,5.0,3.0,5.0,4.0,0.0,3.0,0.0,2.0,5.0,0.0,0.0,5.0,4.0,5.0,2.0,5.0,4.0,3.0,3.0,5.0,0.0,5.0,5.0,3.0,3.0,3.0,6.0,6.0,6.0,7.0,3.0,2.0,3.0,2.0,4.0,3.0,3.0,3.0,2.0,3.0,1.0,1.0,19.0,1.0,12.0,2.0,1.0,3.0,computer sciences,476
1.0,0.0,0.0,1.0,3.0,2.0,2.0,1.0,5.0,4.0,1.0,0.0,5.0,0.0,2.0,1.0,0.0,0.0,5.0,3.0,1.0,5.0,5.0,5.0,5.0,5.0,1.0,0.0,4.0,1.0,2.0,7.0,6.0,2.0,4.0,4.0,3.0,5.0,3.0,2.0,4.0,5.0,4.0,2.0,5.0,4.0,2.0,1.0,1.0,45.0,1.0,12.0,2.0,1.0,1.0,physiology,477
1.0,0.0,0.0,4.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,3.0,0.0,2.0,5.0,0.0,0.0,4.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,0.0,4.0,4.0,6.0,7.0,5.0,6.0,7.0,7.0,7.0,1.0,5.0,5.0,2.0,5.0,5.0,5.0,4.0,1.0,3.0,2.0,1.0,17.0,2.0,12.0,2.0,1.0,1.0,,478
0.0,0.0,0.0,2.0,4.0,3.0,2.0,4.0,5.0,1.0,3.0,0.0,4.0,0.0,2.0,2.0,0.0,0.0,4.0,3.0,2.0,5.0,3.0,3.0,4.0,3.0,2.0,1.0,3.0,4.0,5.0,4.0,1.0,7.0,5.0,7.0,5.0,1.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,2.0,2.0,2.0,1.0,16.0,1.0,6.0,2.0,1.0,2.0,,479
1.0,0.0,0.0,3.0,3.0,4.0,5.0,4.0,4.0,3.0,2.0,0.0,4.0,0.0,2.0,5.0,0.0,0.0,4.0,4.0,3.0,3.0,3.0,3.0,4.0,2.0,4.0,0.0,1.0,1.0,1.0,5.0,2.0,2.0,6.0,5.0,7.0,2.0,4.0,3.0,1.0,2.0,4.0,2.0,3.0,1.0,1.0,2.0,1.0,15.0,3.0,12.0,2.0,1.0,2.0,,480
1.0,0.0,0.0,5.0,3.0,3.0,2.0,4.0,4.0,4.0,4.0,0.0,5.0,0.0,2.0,4.0,0.0,0.0,3.0,5.0,5.0,4.0,4.0,4.0,4.0,5.0,4.0,0.0,2.0,6.0,5.0,2.0,5.0,5.0,5.0,4.0,2.0,3.0,4.0,4.0,3.0,3.0,4.0,4.0,5.0,2.0,2.0,2.0,1.0,18.0,1.0,7.0,2.0,1.0,2.0,,481
0.0,0.0,0.0,3.0,4.0,3.0,2.0,5.0,3.0,1.0,4.0,0.0,4.0,0.0,2.0,5.0,0.0,1.0,1.0,2.0,4.0,4.0,2.0,4.0,2.0,4.0,1.0,0.0,6.0,5.0,6.0,5.0,3.0,7.0,2.0,5.0,5.0,2.0,2.0,3.0,2.0,4.0,5.0,4.0,5.0,3.0,3.0,1.0,1.0,36.0,2.0,4.0,1.0,1.0,3.0,industrial engineering,482
1.0,0.0,0.0,1.0,3.0,4.0,2.0,2.0,3.0,3.0,5.0,0.0,3.0,0.0,2.0,1.0,0.0,0.0,4.0,4.0,2.0,5.0,5.0,5.0,3.0,5.0,4.0,0.0,6.0,1.0,5.0,6.0,3.0,6.0,2.0,5.0,6.0,2.0,2.0,1.0,3.0,5.0,5.0,5.0,5.0,3.0,2.0,1.0,1.0,57.0,1.0,12.0,2.0,2.0,4.0,Finance,483
1.0,0.0,0.0,3.0,1.0,5.0,5.0,5.0,5.0,2.0,4.0,0.0,5.0,0.0,2.0,5.0,0.0,0.0,4.0,5.0,2.0,5.0,5.0,2.0,3.0,5.0,5.0,0.0,1.0,6.0,2.0,3.0,7.0,3.0,7.0,5.0,5.0,2.0,3.0,3.0,1.0,3.0,5.0,4.0,2.0,2.0,3.0,3.0,1.0,17.0,1.0,7.0,2.0,1.0,3.0,,484
0.0,0.0,0.0,2.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,0.0,1.0,0.0,2.0,5.0,0.0,0.0,4.0,5.0,3.0,4.0,5.0,2.0,2.0,3.0,4.0,1.0,3.0,4.0,2.0,5.0,4.0,3.0,7.0,5.0,7.0,2.0,2.0,1.0,4.0,4.0,4.0,2.0,5.0,3.0,2.0,2.0,1.0,21.0,2.0,12.0,2.0,1.0,2.0,Psychology ,485
1.0,1.0,0.0,2.0,4.0,5.0,5.0,5.0,4.0,4.0,4.0,0.0,3.0,1.0,2.0,5.0,0.0,0.0,3.0,4.0,5.0,4.0,3.0,5.0,3.0,4.0,5.0,0.0,1.0,2.0,1.0,5.0,4.0,6.0,7.0,3.0,6.0,5.0,3.0,2.0,3.0,5.0,5.0,5.0,4.0,2.0,2.0,2.0,2.0,18.0,1.0,12.0,2.0,1.0,3.0,,486
1.0,0.0,0.0,2.0,4.0,4.0,5.0,1.0,3.0,4.0,5.0,0.0,5.0,0.0,2.0,3.0,0.0,0.0,3.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,3.0,0.0,7.0,2.0,5.0,3.0,1.0,5.0,2.0,7.0,3.0,1.0,4.0,1.0,1.0,5.0,5.0,5.0,5.0,4.0,2.0,2.0,1.0,42.0,1.0,6.0,2.0,2.0,3.0,Chemistry,487
1.0,0.0,0.0,3.0,3.0,3.0,4.0,4.0,3.0,3.0,4.0,0.0,2.0,0.0,2.0,4.0,0.0,0.0,3.0,3.0,4.0,4.0,3.0,4.0,2.0,2.0,4.0,0.0,5.0,5.0,5.0,5.0,3.0,5.0,2.0,6.0,4.0,4.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,1.0,1.0,18.0,1.0,2.0,2.0,1.0,2.0,,488
1.0,0.0,0.0,3.0,2.0,4.0,4.0,5.0,4.0,3.0,2.0,0.0,5.0,0.0,2.0,5.0,0.0,0.0,3.0,5.0,2.0,3.0,3.0,2.0,3.0,3.0,5.0,0.0,3.0,3.0,5.0,6.0,5.0,5.0,5.0,7.0,5.0,1.0,2.0,1.0,2.0,4.0,4.0,2.0,3.0,2.0,2.0,2.0,1.0,18.0,1.0,12.0,2.0,1.0,1.0,,489
1.0,0.0,0.0,2.0,4.0,5.0,2.0,3.0,5.0,5.0,3.0,0.0,3.0,0.0,2.0,3.0,0.0,0.0,4.0,5.0,5.0,2.0,5.0,1.0,5.0,4.0,5.0,0.0,2.0,2.0,1.0,6.0,3.0,7.0,6.0,6.0,5.0,1.0,5.0,5.0,2.0,5.0,5.0,1.0,5.0,2.0,3.0,2.0,1.0,18.0,2.0,2.0,2.0,1.0,6.0,,490
1.0,0.0,0.0,5.0,4.0,4.0,5.0,4.0,5.0,5.0,5.0,0.0,5.0,0.0,2.0,5.0,0.0,0.0,4.0,4.0,5.0,3.0,3.0,5.0,5.0,3.0,5.0,0.0,5.0,5.0,1.0,6.0,4.0,4.0,5.0,6.0,7.0,4.0,5.0,5.0,5.0,5.0,4.0,3.0,4.0,2.0,2.0,2.0,1.0,18.0,1.0,1.0,2.0,1.0,2.0,,491
1.0,0.0,0.0,4.0,4.0,5.0,5.0,5.0,4.0,5.0,3.0,0.0,5.0,0.0,2.0,5.0,0.0,0.0,5.0,4.0,4.0,3.0,4.0,3.0,4.0,4.0,5.0,0.0,3.0,3.0,3.0,5.0,3.0,4.0,6.0,6.0,6.0,1.0,3.0,5.0,3.0,4.0,5.0,3.0,5.0,1.0,2.0,2.0,1.0,16.0,1.0,7.0,2.0,1.0,3.0,,492
0.0,0.0,0.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,0.0,5.0,0.0,2.0,5.0,0.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,7.0,5.0,1.0,7.0,1.0,7.0,1.0,5.0,7.0,1.0,5.0,5.0,1.0,5.0,5.0,5.0,5.0,3.0,3.0,1.0,1.0,23.0,1.0,12.0,2.0,1.0,2.0,Chemical Engineering,493
1.0,0.0,0.0,5.0,4.0,4.0,3.0,5.0,5.0,2.0,5.0,0.0,4.0,0.0,2.0,5.0,0.0,0.0,5.0,3.0,5.0,3.0,5.0,4.0,3.0,3.0,5.0,0.0,5.0,5.0,6.0,5.0,5.0,5.0,7.0,7.0,6.0,1.0,2.0,4.0,1.0,4.0,4.0,4.0,3.0,2.0,3.0,3.0,1.0,22.0,2.0,2.0,1.0,1.0,1.0,,494
1.0,0.0,0.0,3.0,3.0,4.0,5.0,5.0,5.0,3.0,2.0,0.0,4.0,0.0,2.0,5.0,0.0,1.0,4.0,5.0,3.0,5.0,5.0,2.0,2.0,5.0,4.0,0.0,5.0,7.0,6.0,1.0,7.0,6.0,7.0,6.0,4.0,6.0,5.0,3.0,1.0,5.0,5.0,3.0,5.0,2.0,2.0,2.0,1.0,17.0,2.0,1.0,2.0,1.0,2.0,,495
1.0,0.0,0.0,3.0,3.0,3.0,2.0,1.0,4.0,3.0,2.0,0.0,5.0,0.0,2.0,2.0,0.0,1.0,4.0,4.0,5.0,4.0,5.0,5.0,4.0,4.0,4.0,0.0,5.0,6.0,2.0,6.0,2.0,6.0,2.0,6.0,6.0,2.0,3.0,2.0,3.0,4.0,4.0,3.0,3.0,2.0,2.0,2.0,1.0,20.0,1.0,2.0,2.0,1.0,2.0,computer science,496
1.0,0.0,0.0,3.0,3.0,4.0,3.0,4.0,4.0,3.0,3.0,0.0,1.0,0.0,2.0,5.0,0.0,0.0,5.0,5.0,5.0,4.0,5.0,4.0,4.0,5.0,4.0,0.0,2.0,6.0,6.0,7.0,3.0,5.0,7.0,6.0,6.0,1.0,3.0,2.0,2.0,4.0,5.0,2.0,4.0,2.0,2.0,3.0,1.0,19.0,1.0,7.0,1.0,1.0,4.0,,497
1.0,0.0,0.0,4.0,1.0,2.0,4.0,5.0,3.0,1.0,4.0,0.0,5.0,0.0,2.0,5.0,0.0,0.0,3.0,3.0,5.0,4.0,2.0,5.0,4.0,3.0,4.0,0.0,2.0,6.0,6.0,6.0,7.0,7.0,4.0,4.0,2.0,1.0,1.0,2.0,1.0,4.0,3.0,3.0,4.0,3.0,2.0,2.0,1.0,24.0,1.0,1.0,1.0,1.0,3.0,PACS,498
1.0,0.0,0.0,4.0,4.0,3.0,3.0,1.0,3.0,3.0,4.0,0.0,4.0,0.0,2.0,1.0,0.0,0.0,3.0,4.0,5.0,2.0,4.0,5.0,3.0,3.0,4.0,0.0,5.0,3.0,2.0,6.0,5.0,5.0,5.0,6.0,5.0,5.0,3.0,4.0,3.0,5.0,4.0,3.0,4.0,3.0,1.0,2.0,1.0,28.0,1.0,1.0,2.0,1.0,4.0,Animal Science,499
1.0,0.0,0.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0,4.0,0.0,5.0,1.0,2.0,4.0,0.0,0.0,5.0,4.0,5.0,4.0,5.0,5.0,4.0,4.0,3.0,0.0,6.0,1.0,2.0,5.0,3.0,7.0,1.0,7.0,7.0,1.0,3.0,5.0,3.0,5.0,4.0,3.0,4.0,3.0,2.0,2.0,1.0,24.0,1.0,12.0,2.0,1.0,2.0,English,500
1.0,0.0,0.0,1.0,1.0,4.0,3.0,5.0,3.0,4.0,2.0,0.0,2.0,0.0,2.0,5.0,0.0,0.0,5.0,5.0,1.0,1.0,5.0,1.0,1.0,2.0,4.0,0.0,7.0,6.0,4.0,3.0,1.0,2.0,5.0,7.0,7.0,1.0,1.0,5.0,1.0,5.0,5.0,1.0,1.0,2.0,3.0,2.0,1.0,23.0,1.0,6.0,1.0,1.0,0.0,English,501
0.0,0.0,0.0,5.0,5.0,5.0,5.0,3.0,3.0,5.0,5.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,3.0,5.0,5.0,5.0,3.0,5.0,5.0,3.0,5.0,1.0,6.0,7.0,4.0,7.0,6.0,7.0,7.0,5.0,7.0,5.0,5.0,1.0,3.0,5.0,5.0,5.0,3.0,2.0,2.0,2.0,2.0,33.0,1.0,4.0,1.0,1.0,4.0,it,502
1.0,0.0,0.0,5.0,3.0,5.0,5.0,5.0,5.0,5.0,3.0,0.0,5.0,0.0,2.0,5.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,4.0,5.0,0.0,2.0,3.0,4.0,5.0,5.0,6.0,7.0,7.0,5.0,1.0,4.0,3.0,3.0,5.0,5.0,4.0,5.0,2.0,2.0,2.0,1.0,17.0,1.0,4.0,2.0,1.0,1.0,,503
0.0,0.0,0.0,3.0,4.0,1.0,1.0,3.0,4.0,2.0,5.0,0.0,1.0,0.0,2.0,2.0,0.0,1.0,1.0,1.0,5.0,4.0,3.0,5.0,2.0,4.0,1.0,0.0,7.0,1.0,5.0,1.0,1.0,6.0,1.0,7.0,3.0,5.0,2.0,1.0,3.0,3.0,3.0,5.0,4.0,4.0,2.0,2.0,2.0,56.0,2.0,7.0,2.0,1.0,2.0,management,504
1.0,0.0,0.0,4.0,5.0,5.0,4.0,3.0,5.0,5.0,3.0,0.0,4.0,0.0,2.0,3.0,0.0,0.0,4.0,5.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,0.0,5.0,3.0,3.0,5.0,3.0,5.0,6.0,3.0,7.0,6.0,5.0,2.0,4.0,5.0,5.0,3.0,5.0,3.0,1.0,2.0,2.0,24.0,1.0,2.0,1.0,1.0,1.0,comparative literature,505
1.0,0.0,0.0,4.0,4.0,4.0,3.0,4.0,4.0,3.0,4.0,0.0,3.0,0.0,2.0,5.0,0.0,0.0,4.0,4.0,5.0,2.0,3.0,5.0,3.0,3.0,5.0,0.0,3.0,2.0,3.0,5.0,2.0,6.0,5.0,5.0,6.0,1.0,5.0,4.0,5.0,4.0,5.0,4.0,5.0,2.0,3.0,2.0,2.0,18.0,1.0,6.0,2.0,1.0,2.0,,506
1.0,0.0,0.0,5.0,3.0,4.0,5.0,3.0,3.0,5.0,4.0,0.0,4.0,0.0,2.0,5.0,0.0,0.0,4.0,4.0,4.0,3.0,4.0,3.0,4.0,4.0,4.0,0.0,1.0,7.0,5.0,6.0,6.0,5.0,7.0,5.0,5.0,1.0,3.0,5.0,3.0,4.0,5.0,4.0,4.0,2.0,2.0,2.0,2.0,17.0,1.0,1.0,2.0,1.0,2.0,,507
1.0,0.0,0.0,4.0,3.0,4.0,4.0,2.0,3.0,3.0,1.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,4.0,4.0,2.0,3.0,3.0,1.0,2.0,3.0,5.0,0.0,2.0,5.0,4.0,6.0,5.0,4.0,7.0,6.0,4.0,2.0,3.0,1.0,1.0,3.0,2.0,2.0,4.0,2.0,1.0,2.0,1.0,18.0,1.0,7.0,2.0,1.0,2.0,Beauty,508
1.0,0.0,0.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,2.0,0.0,2.0,5.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,3.0,6.0,2.0,3.0,6.0,7.0,5.0,2.0,3.0,1.0,5.0,2.0,1.0,5.0,5.0,2.0,5.0,1.0,2.0,2.0,1.0,15.0,1.0,2.0,2.0,1.0,2.0,,509
0.0,0.0,0.0,5.0,4.0,3.0,3.0,2.0,4.0,3.0,5.0,0.0,4.0,0.0,2.0,4.0,0.0,1.0,4.0,4.0,4.0,3.0,2.0,5.0,3.0,4.0,2.0,0.0,6.0,1.0,3.0,5.0,4.0,6.0,4.0,7.0,5.0,2.0,4.0,1.0,3.0,0.0,4.0,4.0,4.0,3.0,3.0,2.0,1.0,21.0,1.0,11.0,2.0,1.0,2.0,Sports +ACY- Exercise Science,510
1.0,0.0,0.0,3.0,5.0,5.0,5.0,3.0,5.0,5.0,5.0,0.0,2.0,0.0,2.0,2.0,0.0,0.0,3.0,4.0,4.0,5.0,2.0,4.0,4.0,5.0,3.0,0.0,7.0,2.0,1.0,6.0,6.0,5.0,1.0,2.0,7.0,2.0,4.0,5.0,1.0,5.0,5.0,3.0,5.0,2.0,1.0,1.0,1.0,19.0,1.0,6.0,2.0,1.0,4.0,,511
