subject_id,academic_over_social,age,anxious,bookish,books_over_parties,calm,collect_books,conventional,critical,dependable,diagnosed_autistic,disorganized,education,engnat,enjoy_learning,excited_about_research,extraverted,familysize,gender,hand,hobbies_over_people,in_advanced_classes,intelligence_over_appearance,interested_science,introspective,libraries_over_publicspace,like_dry_topics,like_hard_material,like_science_fiction,like_superheroes,major,married,online_over_inperson,opennness,play_many_videogames,playes_rpgs,prefer_fictional_people,race_arab,race_asian,race_black,race_hispanic,race_native_american,race_native_austrailian,race_nerdy,race_white,read_tech_reports,religion,reserved,socially_awkward,strange_person,sympathetic,urban,voted,was_odd_child,watch_science_shows,writing_novel
341,3.0,27.0,2.0,2.0,4.0,6.0,4.0,2.0,6.0,6.0,2.0,2.0,3.0,1.0,1.0,1.0,5.0,2.0,1.0,3.0,1.0,3.0,3.0,4.0,2.0,4.0,4.0,4.0,3.0,4.0,Computer science,1.0,4.0,6.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,2.0,4.0,4.0,4.0,4.0,2.0,2.0,3.0,5.0,1.0
342,1.0,,6.0,5.0,1.0,1.0,3.0,1.0,4.0,7.0,2.0,6.0,,,1.0,1.0,1.0,,,,1.0,5.0,5.0,5.0,5.0,3.0,5.0,1.0,1.0,1.0,,,5.0,7.0,1.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,,7.0,5.0,1.0,5.0,,,1.0,2.0,5.0
343,5.0,17.0,1.0,5.0,4.0,7.0,4.0,1.0,1.0,6.0,2.0,2.0,2.0,1.0,4.0,5.0,7.0,3.0,1.0,1.0,2.0,5.0,3.0,3.0,3.0,5.0,3.0,5.0,5.0,5.0,Computer Science,1.0,2.0,7.0,3.0,4.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,4.0,12.0,7.0,5.0,4.0,7.0,2.0,2.0,4.0,5.0,1.0
344,3.0,,6.0,3.0,3.0,5.0,5.0,1.0,6.0,5.0,2.0,6.0,,,1.0,5.0,3.0,,,,4.0,2.0,5.0,5.0,4.0,4.0,1.0,3.0,3.0,2.0,,,4.0,5.0,4.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,,3.0,5.0,5.0,3.0,,,3.0,4.0,2.0
345,5.0,43.0,7.0,4.0,1.0,2.0,4.0,1.0,5.0,1.0,2.0,5.0,3.0,1.0,1.0,5.0,3.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,4.0,1.0,1.0,5.0,3.0,Healthcare ,2.0,3.0,5.0,1.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,5.0,5.0,5.0,7.0,1.0,1.0,5.0,5.0,1.0
346,3.0,,2.0,2.0,2.0,6.0,4.0,1.0,5.0,6.0,2.0,3.0,,,2.0,2.0,7.0,,,,2.0,4.0,3.0,4.0,2.0,4.0,2.0,5.0,5.0,4.0,,,2.0,7.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,,2.0,5.0,4.0,6.0,,,3.0,4.0,3.0
347,5.0,25.0,5.0,4.0,3.0,6.0,5.0,3.0,3.0,4.0,2.0,5.0,3.0,1.0,2.0,4.0,6.0,1.0,1.0,1.0,5.0,5.0,2.0,2.0,5.0,4.0,5.0,5.0,5.0,4.0,Information tech,1.0,3.0,5.0,5.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,4.0,4.0,4.0,6.0,2.0,2.0,3.0,5.0,5.0
348,1.0,,1.0,2.0,4.0,7.0,5.0,1.0,6.0,5.0,2.0,7.0,,,1.0,5.0,4.0,,,,3.0,5.0,1.0,1.0,1.0,5.0,1.0,5.0,5.0,1.0,,,1.0,7.0,1.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,,7.0,5.0,5.0,1.0,,,1.0,5.0,5.0
349,5.0,19.0,6.0,5.0,4.0,3.0,2.0,6.0,1.0,3.0,2.0,5.0,2.0,2.0,2.0,5.0,6.0,3.0,2.0,1.0,3.0,4.0,4.0,3.0,1.0,4.0,5.0,4.0,5.0,1.0,,1.0,4.0,3.0,2.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,6.0,6.0,5.0,4.0,5.0,1.0,1.0,4.0,4.0,4.0
350,2.0,,6.0,2.0,4.0,4.0,4.0,3.0,3.0,5.0,2.0,4.0,,,2.0,2.0,5.0,,,,2.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,2.0,,,3.0,6.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,,3.0,4.0,4.0,6.0,,,3.0,4.0,3.0
351,4.0,,2.0,3.0,4.0,6.0,4.0,2.0,3.0,6.0,2.0,5.0,,,1.0,3.0,6.0,,,,1.0,4.0,2.0,4.0,3.0,2.0,1.0,5.0,4.0,2.0,,,3.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,,3.0,4.0,4.0,7.0,,,3.0,4.0,2.0
352,5.0,,2.0,3.0,5.0,6.0,5.0,1.0,5.0,1.0,2.0,7.0,,,1.0,4.0,4.0,,,,5.0,5.0,5.0,5.0,4.0,5.0,2.0,4.0,5.0,5.0,,,4.0,7.0,4.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,4.0,5.0,5.0,3.0,,,3.0,5.0,2.0
353,3.0,20.0,6.0,3.0,5.0,3.0,4.0,2.0,4.0,3.0,2.0,3.0,2.0,1.0,2.0,4.0,3.0,1.0,2.0,1.0,5.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,2.0,Elementary Education,1.0,5.0,6.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,6.0,4.0,5.0,6.0,2.0,2.0,2.0,3.0,2.0
354,1.0,,3.0,2.0,1.0,6.0,2.0,2.0,6.0,5.0,2.0,3.0,,,1.0,4.0,7.0,,,,5.0,5.0,2.0,1.0,1.0,5.0,2.0,5.0,2.0,4.0,,,2.0,5.0,5.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,,3.0,3.0,1.0,5.0,,,4.0,5.0,3.0
355,4.0,,2.0,5.0,4.0,6.0,4.0,1.0,1.0,6.0,2.0,1.0,,,4.0,5.0,3.0,,,,1.0,3.0,3.0,3.0,2.0,2.0,4.0,5.0,5.0,1.0,,,4.0,7.0,1.0,4.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,4.0,,6.0,5.0,4.0,7.0,,,4.0,4.0,1.0
356,5.0,14.0,7.0,5.0,5.0,7.0,5.0,4.0,5.0,3.0,2.0,7.0,1.0,2.0,5.0,5.0,6.0,3.0,2.0,1.0,5.0,1.0,5.0,5.0,5.0,3.0,5.0,5.0,5.0,5.0,,1.0,5.0,7.0,5.0,5.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,10.0,7.0,5.0,3.0,4.0,3.0,2.0,5.0,1.0,1.0
357,5.0,,5.0,5.0,5.0,2.0,5.0,1.0,3.0,3.0,2.0,6.0,,,5.0,5.0,1.0,,,,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,,5.0,7.0,5.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,,7.0,5.0,5.0,3.0,,,5.0,5.0,4.0
358,1.0,,5.0,3.0,4.0,4.0,3.0,3.0,4.0,3.0,2.0,5.0,,,1.0,3.0,2.0,,,,1.0,1.0,5.0,4.0,1.0,1.0,1.0,1.0,2.0,1.0,,,3.0,6.0,1.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,,5.0,1.0,1.0,6.0,,,1.0,1.0,1.0
359,2.0,,4.0,3.0,4.0,4.0,3.0,2.0,3.0,3.0,2.0,5.0,,,2.0,3.0,5.0,,,,3.0,5.0,4.0,4.0,4.0,4.0,2.0,1.0,2.0,3.0,,,4.0,6.0,2.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,,4.0,3.0,4.0,4.0,,,3.0,4.0,2.0
360,4.0,,4.0,5.0,5.0,5.0,3.0,4.0,4.0,3.0,2.0,5.0,,,5.0,5.0,2.0,,,,1.0,4.0,1.0,3.0,5.0,2.0,5.0,3.0,3.0,1.0,,,5.0,5.0,1.0,4.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,,6.0,3.0,4.0,6.0,,,1.0,3.0,3.0
361,3.0,16.0,7.0,4.0,3.0,2.0,1.0,6.0,6.0,1.0,2.0,6.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,4.0,4.0,3.0,4.0,5.0,2.0,4.0,2.0,2.0,1.0,,1.0,5.0,1.0,5.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,4.0,7.0,1.0,1.0,3.0,2.0,2.0,2.0,4.0,1.0
362,2.0,19.0,7.0,4.0,4.0,7.0,5.0,5.0,4.0,5.0,2.0,5.0,3.0,2.0,4.0,4.0,1.0,2.0,2.0,1.0,3.0,5.0,3.0,5.0,3.0,5.0,5.0,5.0,5.0,3.0,Tourism management,1.0,5.0,6.0,3.0,5.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,7.0,7.0,4.0,5.0,5.0,1.0,2.0,5.0,5.0,5.0
363,2.0,69.0,6.0,4.0,4.0,2.0,4.0,2.0,3.0,3.0,1.0,1.0,2.0,1.0,1.0,4.0,3.0,2.0,1.0,1.0,4.0,4.0,5.0,5.0,5.0,4.0,4.0,4.0,3.0,4.0,,1.0,4.0,2.0,4.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,2.0,5.0,4.0,5.0,3.0,3.0,2.0,4.0,4.0,5.0
364,4.0,,6.0,4.0,5.0,2.0,4.0,3.0,5.0,6.0,2.0,1.0,,,1.0,1.0,3.0,,,,5.0,0.0,5.0,5.0,5.0,1.0,5.0,3.0,4.0,4.0,,,5.0,7.0,3.0,5.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,5.0,,6.0,5.0,5.0,5.0,,,5.0,4.0,3.0
365,5.0,46.0,5.0,5.0,3.0,5.0,5.0,4.0,1.0,7.0,1.0,1.0,4.0,1.0,5.0,5.0,2.0,2.0,2.0,1.0,5.0,5.0,4.0,4.0,3.0,5.0,4.0,5.0,4.0,5.0,Natural Sciences,3.0,5.0,3.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,6.0,7.0,5.0,5.0,6.0,2.0,2.0,4.0,5.0,3.0
366,4.0,,6.0,3.0,3.0,3.0,3.0,7.0,4.0,3.0,2.0,5.0,,,2.0,3.0,1.0,,,,2.0,5.0,2.0,4.0,5.0,5.0,1.0,5.0,3.0,5.0,,,4.0,5.0,3.0,5.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,,7.0,3.0,3.0,4.0,,,5.0,5.0,3.0
367,4.0,52.0,3.0,3.0,2.0,6.0,3.0,3.0,5.0,5.0,2.0,2.0,4.0,1.0,2.0,5.0,6.0,5.0,2.0,1.0,2.0,5.0,3.0,3.0,2.0,4.0,4.0,5.0,4.0,4.0,Industrial Engineering and Education,3.0,2.0,5.0,2.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,2.0,3.0,4.0,4.0,6.0,2.0,1.0,2.0,5.0,4.0
368,4.0,16.0,6.0,5.0,3.0,6.0,5.0,2.0,1.0,3.0,2.0,3.0,1.0,2.0,1.0,4.0,2.0,2.0,2.0,1.0,1.0,5.0,5.0,4.0,4.0,5.0,5.0,5.0,2.0,2.0,,1.0,4.0,6.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,12.0,6.0,4.0,4.0,7.0,2.0,2.0,4.0,5.0,4.0
369,4.0,,6.0,2.0,4.0,2.0,1.0,4.0,4.0,1.0,2.0,6.0,,,4.0,4.0,4.0,,,,5.0,3.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,1.0,,,4.0,2.0,3.0,5.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,,6.0,2.0,4.0,5.0,,,4.0,3.0,3.0
370,4.0,33.0,1.0,1.0,4.0,7.0,2.0,7.0,5.0,6.0,2.0,2.0,4.0,1.0,1.0,4.0,3.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,4.0,4.0,2.0,Business,1.0,2.0,3.0,5.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,7.0,5.0,2.0,2.0,4.0,2.0,1.0,1.0,4.0,1.0
371,3.0,19.0,4.0,5.0,4.0,7.0,4.0,4.0,5.0,1.0,2.0,6.0,3.0,2.0,4.0,4.0,2.0,2.0,2.0,1.0,5.0,4.0,3.0,3.0,5.0,5.0,5.0,5.0,4.0,3.0,psychology,1.0,5.0,5.0,4.0,5.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,7.0,4.0,4.0,3.0,3.0,2.0,4.0,5.0,3.0
372,4.0,,3.0,3.0,5.0,3.0,3.0,1.0,3.0,5.0,2.0,3.0,,,3.0,5.0,3.0,,,,3.0,4.0,2.0,4.0,4.0,2.0,5.0,5.0,5.0,4.0,,,5.0,7.0,2.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,,7.0,3.0,5.0,6.0,,,4.0,5.0,4.0
373,1.0,,3.0,3.0,4.0,2.0,1.0,4.0,5.0,1.0,2.0,3.0,,,1.0,5.0,2.0,,,,4.0,4.0,4.0,4.0,3.0,3.0,4.0,3.0,1.0,2.0,,,2.0,3.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,,4.0,1.0,1.0,5.0,,,2.0,2.0,5.0
374,3.0,,6.0,2.0,4.0,5.0,3.0,1.0,4.0,5.0,2.0,7.0,,,2.0,2.0,5.0,,,,4.0,3.0,5.0,5.0,2.0,2.0,5.0,5.0,4.0,3.0,,,4.0,7.0,2.0,5.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,,4.0,5.0,4.0,5.0,,,4.0,4.0,2.0
375,2.0,,3.0,3.0,4.0,6.0,5.0,1.0,4.0,5.0,2.0,7.0,,,1.0,3.0,6.0,,,,2.0,4.0,5.0,3.0,2.0,5.0,4.0,4.0,5.0,4.0,,,2.0,7.0,2.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,,3.0,5.0,5.0,6.0,,,3.0,4.0,2.0
376,1.0,,7.0,1.0,3.0,3.0,1.0,5.0,5.0,3.0,2.0,5.0,,,1.0,1.0,1.0,,,,3.0,1.0,3.0,2.0,2.0,4.0,1.0,1.0,1.0,1.0,,,4.0,4.0,2.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,,6.0,1.0,4.0,5.0,,,4.0,4.0,1.0
377,5.0,26.0,3.0,5.0,5.0,5.0,4.0,1.0,5.0,5.0,2.0,6.0,2.0,1.0,1.0,5.0,1.0,1.0,2.0,1.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,2.0,Creative writing,1.0,5.0,7.0,4.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,2.0,7.0,5.0,5.0,5.0,3.0,1.0,5.0,5.0,4.0
378,3.0,18.0,7.0,4.0,4.0,1.0,4.0,3.0,2.0,6.0,2.0,5.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,3.0,3.0,4.0,3.0,4.0,4.0,4.0,2.0,4.0,,1.0,2.0,5.0,5.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,6.0,4.0,4.0,6.0,2.0,2.0,2.0,4.0,1.0
379,5.0,,7.0,5.0,5.0,2.0,5.0,2.0,5.0,5.0,2.0,3.0,,,5.0,5.0,1.0,,,,3.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,,,5.0,6.0,5.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,,5.0,5.0,5.0,5.0,,,5.0,5.0,2.0
380,5.0,,6.0,5.0,3.0,3.0,5.0,3.0,3.0,4.0,2.0,2.0,,,3.0,5.0,1.0,,,,4.0,5.0,3.0,5.0,5.0,2.0,5.0,2.0,5.0,3.0,,,5.0,4.0,5.0,5.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,5.0,,5.0,4.0,3.0,4.0,,,4.0,3.0,2.0
381,4.0,20.0,7.0,5.0,3.0,5.0,4.0,2.0,5.0,6.0,2.0,3.0,1.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,2.0,4.0,5.0,,1.0,5.0,4.0,4.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,7.0,5.0,5.0,1.0,2.0,2.0,4.0,5.0,3.0
382,2.0,,3.0,2.0,3.0,7.0,2.0,2.0,4.0,6.0,2.0,5.0,,,1.0,1.0,6.0,,,,2.0,2.0,3.0,4.0,4.0,1.0,4.0,5.0,4.0,1.0,,,3.0,6.0,5.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,,4.0,2.0,3.0,7.0,,,4.0,3.0,2.0
383,1.0,16.0,1.0,5.0,5.0,6.0,1.0,1.0,6.0,7.0,2.0,6.0,2.0,2.0,2.0,5.0,5.0,3.0,2.0,1.0,1.0,5.0,1.0,4.0,1.0,3.0,5.0,5.0,5.0,1.0,,1.0,2.0,7.0,2.0,5.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,12.0,1.0,2.0,5.0,3.0,3.0,2.0,5.0,5.0,2.0
384,4.0,,3.0,5.0,4.0,5.0,4.0,6.0,1.0,6.0,2.0,2.0,,,1.0,5.0,1.0,,,,1.0,5.0,3.0,4.0,4.0,4.0,2.0,3.0,3.0,3.0,,,4.0,5.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,,7.0,4.0,4.0,4.0,,,4.0,4.0,2.0
385,5.0,,6.0,3.0,5.0,6.0,2.0,2.0,5.0,5.0,2.0,5.0,,,2.0,5.0,1.0,,,,5.0,4.0,4.0,4.0,4.0,2.0,4.0,1.0,3.0,4.0,,,4.0,6.0,5.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,,7.0,4.0,4.0,6.0,,,5.0,4.0,2.0
386,5.0,,4.0,5.0,3.0,3.0,4.0,2.0,3.0,4.0,2.0,3.0,,,3.0,5.0,2.0,,,,3.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,,,4.0,4.0,3.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,,6.0,5.0,5.0,1.0,,,4.0,5.0,1.0
387,4.0,50.0,4.0,4.0,4.0,3.0,5.0,1.0,5.0,3.0,2.0,3.0,4.0,1.0,2.0,5.0,3.0,2.0,1.0,1.0,1.0,5.0,2.0,2.0,2.0,5.0,2.0,5.0,5.0,4.0,Science,2.0,4.0,6.0,1.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,6.0,5.0,5.0,5.0,6.0,2.0,2.0,3.0,5.0,2.0
388,5.0,53.0,6.0,4.0,5.0,5.0,2.0,1.0,2.0,3.0,2.0,5.0,3.0,1.0,4.0,5.0,3.0,2.0,2.0,1.0,3.0,5.0,5.0,0.0,1.0,4.0,4.0,5.0,3.0,1.0,Nursing,2.0,5.0,7.0,3.0,4.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,5.0,6.0,5.0,2.0,5.0,7.0,2.0,2.0,4.0,5.0,2.0
389,4.0,,7.0,5.0,3.0,2.0,2.0,2.0,5.0,4.0,2.0,5.0,,,3.0,5.0,2.0,,,,3.0,4.0,4.0,4.0,4.0,3.0,2.0,4.0,3.0,3.0,,,3.0,5.0,4.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,,6.0,3.0,4.0,6.0,,,4.0,5.0,4.0
390,3.0,,4.0,2.0,2.0,4.0,3.0,6.0,6.0,6.0,2.0,3.0,,,1.0,3.0,5.0,,,,2.0,4.0,4.0,4.0,5.0,2.0,5.0,3.0,3.0,2.0,,,4.0,6.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,,3.0,3.0,3.0,5.0,,,3.0,2.0,4.0
391,5.0,25.0,3.0,3.0,5.0,6.0,5.0,2.0,2.0,3.0,2.0,5.0,4.0,1.0,1.0,5.0,6.0,1.0,2.0,1.0,5.0,4.0,3.0,4.0,1.0,4.0,4.0,5.0,5.0,4.0,cognitive science,1.0,2.0,6.0,1.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,2.0,4.0,4.0,5.0,7.0,3.0,1.0,4.0,5.0,3.0
392,2.0,18.0,7.0,5.0,4.0,5.0,3.0,2.0,4.0,6.0,2.0,6.0,4.0,1.0,2.0,4.0,2.0,2.0,2.0,2.0,2.0,5.0,4.0,4.0,4.0,5.0,5.0,5.0,4.0,2.0,,1.0,5.0,6.0,2.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,6.0,4.0,3.0,5.0,2.0,1.0,3.0,4.0,5.0
393,4.0,,7.0,3.0,5.0,1.0,5.0,7.0,5.0,7.0,1.0,5.0,,,4.0,4.0,1.0,,,,3.0,4.0,5.0,5.0,5.0,4.0,3.0,4.0,4.0,4.0,,,4.0,7.0,1.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,,6.0,5.0,5.0,5.0,,,3.0,4.0,2.0
394,4.0,,7.0,4.0,5.0,2.0,4.0,1.0,5.0,1.0,1.0,7.0,,,1.0,5.0,2.0,,,,5.0,5.0,5.0,5.0,4.0,4.0,5.0,5.0,5.0,2.0,,,5.0,6.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,,6.0,5.0,5.0,6.0,,,4.0,5.0,4.0
395,4.0,21.0,5.0,4.0,4.0,4.0,3.0,5.0,6.0,4.0,2.0,6.0,2.0,1.0,3.0,4.0,5.0,2.0,1.0,1.0,3.0,5.0,3.0,3.0,4.0,4.0,3.0,4.0,4.0,3.0,Classics,1.0,4.0,6.0,2.0,4.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,4.0,7.0,3.0,2.0,3.0,3.0,1.0,3.0,5.0,4.0
396,5.0,18.0,6.0,5.0,5.0,3.0,2.0,4.0,6.0,4.0,2.0,4.0,2.0,2.0,4.0,5.0,3.0,2.0,2.0,1.0,1.0,4.0,1.0,4.0,4.0,4.0,4.0,5.0,5.0,1.0,sociology,1.0,4.0,6.0,1.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,2.0,6.0,4.0,3.0,5.0,1.0,2.0,3.0,4.0,1.0
397,5.0,,6.0,4.0,3.0,3.0,4.0,4.0,5.0,4.0,2.0,5.0,,,2.0,5.0,2.0,,,,5.0,4.0,4.0,5.0,5.0,2.0,5.0,4.0,2.0,3.0,,,4.0,5.0,3.0,4.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,,7.0,4.0,3.0,6.0,,,4.0,3.0,3.0
398,5.0,,5.0,5.0,5.0,6.0,4.0,4.0,1.0,7.0,2.0,5.0,,,4.0,4.0,1.0,,,,1.0,5.0,3.0,1.0,1.0,5.0,3.0,5.0,5.0,3.0,,,1.0,4.0,1.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,,7.0,5.0,3.0,7.0,,,3.0,5.0,1.0
399,4.0,,6.0,5.0,4.0,4.0,4.0,4.0,3.0,4.0,2.0,5.0,,,2.0,4.0,1.0,,,,4.0,4.0,4.0,4.0,5.0,4.0,4.0,5.0,5.0,3.0,,,5.0,3.0,5.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,,7.0,5.0,4.0,6.0,,,4.0,4.0,2.0
400,3.0,,2.0,3.0,5.0,7.0,4.0,2.0,5.0,4.0,2.0,2.0,,,3.0,5.0,3.0,,,,3.0,5.0,5.0,5.0,3.0,5.0,4.0,5.0,5.0,4.0,,,3.0,6.0,3.0,3.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,3.0,,6.0,5.0,4.0,5.0,,,4.0,5.0,4.0
401,5.0,,5.0,5.0,5.0,3.0,2.0,1.0,5.0,4.0,2.0,3.0,,,3.0,5.0,5.0,,,,5.0,5.0,3.0,4.0,5.0,4.0,5.0,5.0,3.0,1.0,,,5.0,6.0,5.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,,5.0,4.0,5.0,7.0,,,4.0,3.0,5.0
402,4.0,,5.0,3.0,4.0,6.0,3.0,1.0,2.0,4.0,2.0,4.0,,,1.0,2.0,3.0,,,,5.0,3.0,3.0,4.0,2.0,5.0,4.0,5.0,4.0,3.0,,,3.0,6.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,,5.0,5.0,5.0,7.0,,,2.0,4.0,3.0
403,2.0,16.0,6.0,4.0,5.0,1.0,4.0,2.0,3.0,4.0,2.0,6.0,1.0,2.0,5.0,5.0,3.0,1.0,3.0,1.0,4.0,5.0,5.0,3.0,5.0,4.0,2.0,4.0,5.0,2.0,,1.0,5.0,6.0,1.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,7.0,5.0,4.0,6.0,2.0,2.0,4.0,4.0,2.0
404,5.0,,3.0,4.0,3.0,6.0,3.0,3.0,2.0,4.0,2.0,2.0,,,2.0,5.0,5.0,,,,4.0,5.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,4.0,,,3.0,6.0,2.0,4.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,,5.0,5.0,4.0,5.0,,,3.0,5.0,5.0
405,5.0,,3.0,3.0,3.0,3.0,3.0,1.0,1.0,5.0,2.0,5.0,,,2.0,5.0,6.0,,,,2.0,5.0,1.0,2.0,2.0,2.0,4.0,5.0,3.0,1.0,,,2.0,7.0,4.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,,5.0,4.0,4.0,7.0,,,3.0,3.0,4.0
406,4.0,,1.0,4.0,3.0,4.0,5.0,1.0,6.0,1.0,2.0,3.0,,,5.0,5.0,2.0,,,,1.0,4.0,3.0,3.0,3.0,3.0,5.0,5.0,4.0,4.0,,,4.0,6.0,3.0,4.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,,7.0,4.0,4.0,4.0,,,4.0,5.0,4.0
